GLCpts,1
G6PDH2r,0.493373557
GND,0.496378979
PGI,0.48782618
PFK,0.758240327
TKT1,0.148876911
TKT2,0.121640251
TALA,0.14772744
GAPD,1.607289559
ENO,1.475388222
PYK,0.187357897
PDH,0.942653335
CS,0.606002164
ICDHyr,0.597671669
AKGDH,0.502002391
FUM,0.512513943
MDH,0.512163958
ME1,0
PPCK-PPC,0.253536578
ICL,0.009262522
