,EX_glc-D(e),EX_xyl-D(e),EX_gal(e),EX_fru(e),EX_man(e),EX_malt(e),EX_rib-D(e),EX_arab-L(e),EX_sucr(e),EX_rmn(e),EX_cellb(e),EX_lcts(e),EX_melib(e),EX_raffin(e),EX_malttr(e),EX_malthx(e),EX_lnb(e),EX_gnb(e),EX_nh4(e),EX_pi(e),EX_mg2(e),EX_na1(e),EX_k(e),EX_fe2(e),EX_fe3(e),EX_zn2(e),EX_ni2(e),EX_ca2(e),EX_cd2(e),EX_cu2(e),EX_mn2(e),EX_tungs(e),EX_mobd(e),EX_cobalt2(e),EX_cl(e),EX_ch4s(e),EX_met-L(e),EX_cys-L(e),EX_leu-L(e),EX_ile-L(e),EX_val-L(e),EX_his-L(e),EX_thr-L(e),EX_trp-L(e),EX_phe-L(e),EX_arg-L(e),EX_tyr-L(e),EX_lys-L(e),EX_gly(e),EX_ala-L(e),EX_ser-L(e),EX_pro-L(e),EX_glu-L(e),EX_gln-L(e),EX_asp-L(e),EX_asn-L(e),EX_cgly(e),EX_metsox-S-L(e),EX_skm(e),EX_ptrc(e),EX_spmd(e),EX_thm(e),EX_btn(e),EX_4abz(e),EX_ptt(e),EX_ribflv(e),EX_ncam(e),EX_nac(e),EX_fol(e),EX_cbl1(e),EX_mqn4(e),EX_so4(e),EX_h2o(e),EX_h(e),EX_h2(e),EX_h2s(e),EX_co2(e),EX_ac(e),EX_etoh(e),EX_acald(e),EX_lac-L(e),EX_succ(e),EX_pyr(e),EX_h2o2(e),EX_for(e),EX_ura(e),EX_xan(e),EX_hxan(e),ASNTRAT,ALATRS,ASPT,ALATA_L,ALAR,ASPTRS(Asn),ASPTA,CBPS,P5CR,P5CRx,ARGSL,PROTRS,ARGSS,ACGS,OCBT,ACOTA,G5SD,MTAN,GLU5K,ARGTRS,G5SADr,SPMS,EHGLAT,ASPK,THRS,SERD_L,THRAL,HSDx,HSK,PGCD,PSERT,ASAD,THRAr,PSP_L,GCCc,GLYCK,AMPTASECG,CYSDS,CGS,AHSERL,CYSTRS,CYSTS,CYSTGLr,CYSTL,IG3PS,HISTRS,HISTD,HSTPT,IGPDH,PRMICI,PRAMPC,PRATPP,ATPPRT,HISTP,HISDr,DHDPS,DHDPRy,LYSTRS,THDPS,DAPE,SDPTA,DAPDC,SDPDS,METGL,MHPGLUT,MTHFR_new,SHSL2r,AHCYSNS,METSOXR1,METAT,HSST,RHCCE,ACONIs,ACONMT,DNAMTn2r,DHPTDCs2,MTHTHFSs,AhCi,AHSERL2,GHMT2,METS,PPND,PSCVTi,SHK3D,PRAI,TRPTRS,TRPS2,TRPS1,TRPS3,CHORM,TYRTA,PHETA1,ANS,DDPA,IGPS,TYRTRS,CHORS,DHQS,SHKK,PPNDH,ANPRT,ANS2,DHQD,ACGK,ORNTAC,AGPR,ILETA,LEUTA,ACHBS,ACLS,DHAD2,LEUTRS,VALTRS,KARA2,ILETRS,PDHcr,DHAD1,KARA1,IPPS,IPPMIb,IPPMIa,THRD_L,VALTA,IPMD,OMCDC,OIVD2,GLUTRS,THRTRS,GLYTRS,SERTRS,ASPTRS,METTRS,PHETRS,GLYALDDr,ALDD2x,PGM,PYK,PGK,HEX7,GAPD,ENO,FBA,GLUK_syn,HEX1,GALM1,TPI,PGI,G6PI,G6PI3,PPGKr,G6PBDH,PRPPS,RBI,TALA,G6PDH2,PGL,RBK,DRBK,GND,RPE,FBA3,GNK,F6PPK,PK,TKT1,TKT2,ICDHy,FRD2,FRD,FRD3,FRD7,SUCOAS,ACONTa,ACONTb,CS,AKGDH,PFL,ALCD2x,PTAr,ACKr,ACALD,PPC,LDH_L,LCARR,LCARS,13BGHe,AAMYL,GLCP2,GLCP,GLDBRAN2,GLCS1,GLBRAN2,MALT,IMALT,GLGC,SUCPHOS,BGLA,SUCR,GLUDy,GLNS,GLUSy,GLNTRAT,GLUTRS(Gln),NADS2,GF6PTA,GLUCYS,RAFH,GALK,RAFGH,GALS--,GALS3,LACZ,GALU,GALT,LNBP_new,GNBP_new,ACGALK,ACGALK_new,UDPG4E,UAG4E,UGLT,UGLT_new,G6PDA,AGDC,ACGAMPM,AMALT1,AMALT2,AMALT4,ALCD19,PTA2,OBTFL,PPAKr,XYLI2,XYLI1,XYLK,PGMT,PPM,PPM2,FBA2,ARAI,RBP4E,RBK_L1,RBK_Dr,ARABR,FFSD,PGLYCP,G3PD2,MICITD,UAGCVT,UAPGR,UAMAS,UAMAGS,UAAGOS,UGODDS,PAPPT2_new,UAGPT2_new,ALAALAr,tempname_new,PPTGS_BL,UDCPDP,FACOAL140,FACOAL140_iso,FACOAL160,FACOAL161,FACOAL180,FACOAL181,FACOAL182,FACOAE140,FACOAE141,FACOAE160,FACOAE161,FACOAE180,FACOAE181,FACOAE182,CHTBNASE,PGAMTi,GLUR,G1PACT,UAGDP,BACCL,ACPS1,ACGAMT,ACOATA,ACCOAC,MCOATA,KAS14,KAS15,3OAS60,3OAS80,3OAS100,3OAS120,T2DECAI,3OAS121,3OAS140,3OAS141,3OAS160,3OAS161,3OAS180,3OAS181,3OAR40,3OAR60,3OAR80,3OAR100,3OAR120,3OAR121,3OAR140,3OAR141,3OAR160,3OAR161,3OAR180,3OAR181,3HAD40,3HAD60,3HAD80,3HAD100,3HAD120,3HAD121,3HAD140,3HAD141,3HAD160,3HAD161,3HAD180,3HAD181,EAR40x,EAR40y,EAR60x,EAR60y,EAR80x,EAR80y,EAR100x,EAR100y,EAR120x,EAR120y,EAR121x,EAR121y,EAR140x,EAR140y,EAR141x,EAR141y,EAR160x,EAR160y,EAR161x,EAR161y,EAR180x,EAR180y,EAR181x,EAR181y,KAS1,FAS182ACP_BIF,AACPS_fa1,CFAS_181,MI1PP,UDPGALM,TDPDRR,TDPDRE,TDPGDH,UAG2E,CPSSS_BIF,G3PD1,G3POA_BIF,AGPATr_BIF,PAP_CS,PHCYT_BIF,CDGPT_BIF,PGPPH_BIF,CPD15S_BIF,CLPNS2_BIF,GPDDA1,GPDDA2,UGALT_BIF,CPD15L_BIF,LPAS_BIF,G3PCT,ACGAMK,HETZK,AMPMS2,PMPK,TMPPP,TMDPPK,HMPK2,HMPK4,HMPK3,HMPK1,TMDPK,QULNS,ASPO5,NNDPR,NAPRT,NNAT,NADK,NADTRHD,NMNDA,NNAM,NADDP,PNTK,PTTt,PTTR,PTTK,PTPAT,DPCOAK,PYDXNK,PYDXK,PYDAMK,PLPS,4HTHRS,OHPBAT,PYDXPP,DXPS,DXPRIi,MEPCT,CDPMEK,MECDPS,MECDPDH4,MECDPDH2,IPDPS,DMPPS,OCTDPS,DMATT,GRTT,FRTT,HEXTT,UDCPDPS,RBFK,FMNAT,ACPpds,UPP3MT,SHCHD2,SHCHF,CBLAT,UPPDC1,PPPGO3,CPPPGO2,CPPPGO,GTPDPK,GTPDPDP,E4PD,DPR,NADS1,ATPS4,FOLR2,DHFR,ADCS,DHFS,THFGLUS,FMETTRS,GTPCI,DNTPPA,DNMPPA,DHNPA2,DHNPA,HPPK2,HPPK,FOLD3,DHPS2,DHPS,MTHFR2,MTHFR3,MTHFC,MTHFD,FTHFL,FTHFCL,MI3PP,MI4PP,RNDR1,RNDR2,RNDR3,RNDR4,ADK1,DADK,HXPRT,XPPT,GUAPRT,DCTPD,ADPT,TMDS,UPPRTr,DUTPDP,DTMPK,GK1,DGK1,NTD6,NTD1,NT5C,NRPH_AZ,NTD7,NTD11,NTD10,NTD8,NTD9,NTD2,NTD4,NTD3,NTD5,ADA,NTPP8,NTPP4,G1PTT,TRDR,THIORDXi,GLUPRT,PRAGS,GART,PRFGS,PRAIS,AIRCr,PRASCS,ADSL2,ADSL1,AICART,IMPC,ADSS,ADK2,UPPT,DTPPT,GPPT,IMPD,NTP1,NTP2,NTP3,NTP4,NTTP11,NTPP10,NTPP6,NTPP7,NTPP5,NTPP2,NTPP3,NTPP1,GMPS2,GK2,NTPTP1,NTPTP2,PPK2,ADPRDP,OMPDC,GNNUC,ADNUC,INSH,XTSNH,URIH,CYTDH,ASPCT,CTPS2,DHORTS,ORPT,DHORD,CTPS1,DCTPD2,RNTR1,RNTR2,RNTR3,RNTR4,URIDK1r,URIDK2r,DHORDfum,DHORD2,DHORD5,DHORD_NAD,CSND,YUMPS,FRUabc,RIBabc,XYLabc,GLCt2,GLCpts,RAFFINabc,MELIBabc,GALt2,SUCRt2,SUCRt2Na,LCTSt,LCTsabc,MALTTTRabc,MALTHXabc,MALTTRabc,MALTabc,ARBTt2r,ARBabc,GLUabc,LNBabc,GNBabc,SUCCt3,SPMDabc,PTRCabc,URAt2,XANt2,CLtex,COBALT2tex,MG2tex,HXANt2r,NH4t,MN2t3,FE2abc,FE3abc,MOBDabc,Kt2,PIabc,PIt2r,VALabc,LEUabc,ILEabc,THRabc,HISabc,GLNabc,TRPt2r,PHEt2,TYRt2,ILEt2r,CYSt2,ARGabc,ARGt2r,LYSt5r,SERt2r,GLYt2r,ALAt2r,ALA_Dt6,ASPt2r,ASNt2r,CBL1abc,CH4St,H2Ot,CO2t,H2St,MQN4t,NCAMUP,NACt,GLYCt,UREAt,L-LACt2r,ACt2r,ETOHt2r,CA2abc,FOLt,VALt2,LEUt2r,Znabc,NAt3,PROt4,PROt2r,SKMt2,ACALDt,METabc,METSOX1abc,BTNabc,THMabc,4AHMMPabc,RIBFLVt3,CU2abc,HG2abc,CD2abcpp,CGLYabc,GTHRDabc,H2O2t,BILEt4,BILEt_new,BILE_new,ZN2t3,NI2t3,CD2t3,COBALT2t3,4ABZt2r,FORt3,O2t,H2CO3D,MALTAT,FRDO,ABFA,FLDO,ADKd,NOX,PPA2,ALKP,PPA,HCO3E,DHNAOT4,biomass_BIF,ATPM,SK_ACP,SK_ahcys,DM_MTHTHF,DM_GCALD,DM_hpglu,DM_Uracil
"('Fructose',)",0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0245631337451595,-0.14526319923551154,-0.0016440343919372669,0.0,-0.0369913006851416,-0.0014796520274056586,-0.0014796520274056586,-0.0006575294581264281,0.0,-0.0009865049338108364,0.0,-0.0006575294581264281,-0.0006575294581264286,0.0,-0.0006575294581264281,-0.0006575294581264285,-0.0009865049338108364,0.0,0.0,-0.03780625786930023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6996496526344165e-05,0.0,0.0,-6.069502690343627e-05,-4.699649652634415e-05,0.0,0.0,-0.029794190737612913,-4.699649652634416e-05,-4.699649652634413e-05,0.0,2.8165655158251273,24.84236855338071,0.0,0.0,1.1444569960456836,15.72364411990868,4.641758784250089,0.0,0.0,0.1307426305872771,0.0,0.0,7.838304374972905,0.0,0.0,0.0,0.035189627820550955,0.10705064295527046,0.0,-0.19033033151954318,0.033311875425709125,0.03518962782055096,-0.36408957191586594,0.19249476254316805,0.0,0.04692652864810774,0.06221177033671414,0.04692652864810775,0.06221177033671414,0.0,0.06221177033671414,-0.07886770804956862,0.04692652864810774,0.0,0.04692652864810775,0.062211770336714135,0.04692652864810776,0.0,0.0,0.03694599016158483,0.0,0.0,0.0,0.0,0.0,0.35515111224720686,0.35515111224720686,-0.03694599016158483,0.1575558599778798,0.35515111224720686,0.0,0.009994447763521755,0.0,0.0,0.0,0.0,0.010225215313729587,0.0,-0.02758104255557064,0.027581042555570645,0.02464260241625757,0.024642602416257566,0.02464260241625757,0.02464260241625757,0.024642602416257566,0.024642602416257566,0.024642602416257566,0.024642602416257563,0.02464260241625756,0.02464260241625757,0.0,0.03694599016158483,0.03694599016158482,0.03694599016158483,0.03694599016158483,0.03694599016158483,-0.03694599016158483,0.03694599016158483,0.03694599016158483,0.0,0.02960620475150753,0.02960620475150753,0.0,0.0,0.0,0.002072158692463236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002025162195936893,0.0,0.26742867416153565,0.0,0.027217293887389162,0.0757568771741186,0.07575687717412548,0.013180515182738191,0.013180515182738222,0.0,0.013180515182738191,0.0,0.06252936549485405,-0.027217293887389173,-0.035312071607464884,0.0,0.07575687717412548,0.01318051518273819,0.02721729388738917,0.0757568771741186,0.07575687717412546,0.0757568771741186,0.035312071607464884,0.01318051518273819,0.01318051518273819,0.07575687717412548,0.07886770804956862,0.07886770804956862,-0.07886770804956862,-0.05462362749398969,-0.08865583487094114,0.05462362749398969,0.16852791339334056,0.05462362749398969,0.08865583487094116,0.07927950694738249,0.05462362749398969,0.05462362749398969,0.0,0.16852791339334058,-0.16852791339334058,0.08865583487094116,-0.08865583487094117,-0.08865583487094116,0.08220467004956034,-0.07927950694738249,0.08865583487094117,0.08865583487094116,0.0005925715750169018,0.06130239866626042,0.05869525221546489,0.07842303267884856,0.057885985190078516,0.06561701424197275,0.027534046059044297,0.035312071607464884,0.009994447763521755,0.0,-9.138698664406302,7.895464340118286,-9.483855328889987,8.598882838347093,9.483855328889987,9.138698664406302,0.0,0.0,1.4011171616529077,0.0,-0.07677710156731889,0.0,0.0,0.0,0.0,0.0,0.2020613450558941,4.126168329082953,-4.244907042873627,1.1765510415203395,1.1765510415203397,0.0833696277617405,0.0,1.1765510415203395,5.302719370603292,0.0,0.0,4.320663920047753,9.547626413476918,-4.244907042873627,0.0,0.3348070305186183,0.0,0.0,0.0,0.0,0.03696664333046188,0.3348070305186184,0.3348070305186183,0.3348070305186183,0.0,7.69331064998141,-4.641758784250088,1.8553537863840102,-15.72364411990868,-4.799314644227969,0.6988966024344843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6699226816358128,0.4042284998365196,0.0,0.03665242011826106,0.03665242011826106,0.0,0.03331187542570901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12665429365877068,0.0,0.0,0.0,0.0,0.0,0.0835161462732529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009994447763521756,0.0,0.0,0.0,-1.4011171616529066,0.0,0.0,-0.22456612013256808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016655937712854493,0.016655937712854493,0.01665593771285449,0.016655937712854493,0.016655937712854493,0.016655937712854563,0.01665593771285456,0.01665593771285456,0.016655937712854563,0.01665593771285456,0.01665593771285456,0.01665593771285456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331187542570902,-0.016655937712854493,0.03331187542570902,0.033311875425709056,0.0,0.0,0.0,0.0,0.5150505686879251,0.5120811776675837,0.0,0.06675811155892353,0.06675811155892354,0.06675811155892354,0.06675811155892356,0.034936536976642424,0.03182157458228113,0.03182157458228113,0.034936536976642424,0.03182157458228113,0.03287694426221451,0.03182157458228113,0.01699850642990466,0.0286438281140586,0.06675811155892354,0.06675811155892354,0.06675811155892354,0.06675811155892354,0.03493653697664242,0.03182157458228113,0.03493653697664242,0.03182157458228113,0.03287694426221451,0.03182157458228113,0.016998506429904657,0.02864382811405859,0.06675811155892354,0.06675811155892354,0.06675811155892354,0.06675811155892354,0.034936536976642424,0.03182157458228113,0.034936536976642424,0.03182157458228113,0.03287694426221451,0.03182157458228113,0.016998506429904657,0.028643828114058592,0.06675811155892354,0.0,0.06675811155892354,0.0,0.06675811155892354,0.0,0.03493653697664242,0.0,0.03493653697664242,0.0,0.03182157458228113,0.0,0.03493653697664242,0.0,0.03182157458228113,0.0,0.03287694426221451,0.0,0.03182157458228113,0.0,0.016998506429904657,0.0,0.028643828114058592,0.0,0.0005925715750169017,0.0011916549255834446,0.0005925715750169036,0.002025162195936892,0.0,0.0,0.09791182647379786,0.09791182647379786,0.09791182647379786,0.0,0.03263727549126595,-0.07629681001761858,0.034133365755124774,0.03413336575512478,0.0,0.03413336575512478,0.03413336575512478,0.03413336575512478,0.0077407233964691706,0.009994447763521753,0.0,0.0,0.007740723396469171,0.003148976013886261,0.0006176983467206955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699649652634415e-05,0.0004802915497002936,0.00048029154970029357,0.0004802915497002935,0.0,0.0004802915497002935,9.420373967208291e-05,0.0,0.0,0.0,0.0,0.0,6.069502690343627e-05,6.069502690343626e-05,0.00012139005380687252,0.00012139005380687238,0.00012139005380687236,0.0,0.0,0.0,4.699649652634427e-05,0.0,0.0,0.0,0.00012750170582263073,0.00012750170582263073,0.00012750170582263073,0.00012750170582263073,0.00012750170582263073,0.0,0.00012750170582263073,0.000115910641656937,1.1591064165693705e-05,0.0,1.1591064165693703e-05,1.1591064165693702e-05,0.0,0.0,1.1591064165693702e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.6996496526344144e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004802915497002935,-3.174146456948678,0.02979419073761291,0.03493978024069462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699649652634429e-05,0.0,0.23258288691389373,0.23258288691389373,-0.17644350649630258,0.0,0.0,0.0,0.0,0.0,0.0,0.005145589503081704,1.3310349014463785,0.0,0.0,0.0,0.0,0.0,0.0020251621959368918,0.005145589503081704,0.0,0.0,0.005145589503081704,0.018990652006432143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04708359810485621,0.034260867460947406,0.0,0.0,0.0,0.0,0.0,0.09791182647379784,0.026053403522518958,0.0,0.031449781504807255,0.03144978150480726,0.031449781504807255,0.03144978150480726,0.03144978150480726,0.03144978150480726,0.03144978150480726,0.031449781504807255,0.037101731914632764,0.05609238392106482,-0.05609238392106481,0.037101731914632764,4.699649652634428e-05,0.2170182298944921,0.10305741597687955,0.05609238392106489,0.01899065200643205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01899065200643213,0.0,0.0,0.0,0.0,0.0,0.13028299220645387,0.0,0.0020251621959368926,0.0,0.0,0.04708359810485621,0.034260867460947406,0.13028299220645387,0.0,-0.13028299220645387,-0.13028299220645387,0.0,0.05075052608967956,0.0,0.005145589503081695,0.00788114387017096,0.007881080646184578,0.0,0.09985533181445222,-0.005145589503081703,0.13028299220645387,0.0,0.0,0.0,0.034260867460947406,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307426305872771,0.0,0.0,0.0,0.0,0.0009865049338108364,0.0006575294581264284,0.0016440343919372723,0.0,2.0245631337451595,0.0006575294581264285,0.0014796520274056586,0.0014796520274056586,0.0006575294581264281,0.03699130068514161,0.0,0.14526319923551154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03780625786930023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699649652634416e-05,0.0,-2.8165655158251273,-1.1444569960456836,0.0,4.6996496526344104e-05,0.0,0.0,0.0,0.0,0.0,-15.723644119908679,-4.641758784250089,0.0009865049338108364,0.029794190737612906,0.0,0.0,0.0006575294581264281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6996496526344165e-05,0.0,4.6996496526344144e-05,0.0006575294581264281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.838304374972905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.670217046741865,0.7075453312310933,0.0,0.21074662119436896,1.0,-0.0022329276375770836,0.0,0.0,0.0,0.029606204751507534,0.08134446556580362
