0.00560694132047157, 4.059442376685416
0.23137693860791364, 3.983252025643834
0.4737531034571181, 3.860026616453959
0.74295342639988, 3.704933344578954
0.9852986640875623, 3.5764309884543595
1.2343550958255538, 3.4408411578142695
1.4864593256954566, 3.2491894037566054
1.7319731247171835, 3.0852303455785797
1.9973766231304075, 2.858396368025993
2.252834388214696, 2.662849080248266
2.470750850104812, 2.3988342113873875
2.771270078615686, 1.8266044053235362
2.9563536767450804, 1.1453144743628263
3.2386391344556724, 0.3424099238748548
3.4699919753051907, 0.06660729626297623
3.874859446791848, 0.016022057698285685
