time_h;glc;frc;mic
0.0;0.015325000000000002;0.011751111111111111;0.0016
0.03152034506926624;0.015184209414191557;0.011643153798404197;0.0016217386138325774
0.3467237957619286;0.013704588815449857;0.010508590270958686;0.001850197786937625
1.0246260716934188;0.01016000199574578;0.0077906239700567224;0.0023974957730006127
1.6462502003892991;0.006774620232109284;0.0051947350788318115;0.0029202118794288655
2.3436922937239713;0.0035142409544875676;0.0026946972872692026;0.0034236271160156886
2.618686843568658;0.002543765319423482;0.001950542832570072;0.0035734723272096173
2.8936813934133445;0.0017803736312958934;0.0013651790121142178;0.003691342971868939
3.197168180458281;0.0011615859505931599;0.0008906966114535615;0.003786886195571798
3.477134354593226;0.0007645279190213183;0.0005862350749733156;0.0038481934993797903
3.7504580649815105;0.000499860034055459;0.0003832894486257407;0.003889059249828374
4.027192617453653;0.0003212866328560402;0.0002463605168813106;0.003916631677254209
4.314208442816969;0.00020143225572191736;0.00015445695388906973;0.003935137659068985
4.61736618079174;0.0001222703661721478;9.375612779674698e-05;0.003947360562591248
4.94240366880537;7.128416512542546e-05;5.4660237836976474e-05;0.0039552330302635745
5.295528493906051;3.954736889397509e-05;3.032466727733765e-05;0.00396013331499211
5.683973573913541;2.0643346632573375e-05;1.5829184990835273e-05;0.003963052169526761
6.116667822434629;9.993901119470213e-06;7.6632588899414e-06;0.003964696485318268
6.605177385644716;4.403162647823733e-06;3.376316705701197e-06;0.003965559717074683
7.165151190287463;1.7207210795508118e-06;1.3194378203610198e-06;0.003965973896481966
7.818689415077394;5.754854300036735e-07;4.4127851424461475e-07;0.003966150725318851
8.0;4.2438924116333035e-07;3.25418931632654e-07;0.0039661740551578594
