,EX_glc-D(e)_rev,EX_xyl-D(e),EX_gal(e)_rev,EX_fru(e)_rev,EX_man(e),EX_malt(e)_rev,EX_rib-D(e),EX_arab-L(e),EX_sucr(e)_rev,EX_rmn(e),EX_cellb(e),EX_lcts(e)_rev,EX_melib(e),EX_raffin(e),EX_malttr(e),EX_malthx(e),EX_lnb(e),EX_gnb(e),EX_nh4(e)_rev,EX_pi(e)_rev,EX_mg2(e)_rev,EX_na1(e),EX_k(e)_rev,EX_fe2(e)_rev,EX_fe3(e)_rev,EX_zn2(e)_rev,EX_ni2(e),EX_ca2(e)_rev,EX_cd2(e),EX_cu2(e)_rev,EX_mn2(e)_rev,EX_tungs(e),EX_mobd(e)_rev,EX_cobalt2(e)_rev,EX_cl(e)_rev,EX_ch4s(e),EX_met-L(e),EX_cys-L(e)_rev,EX_leu-L(e),EX_ile-L(e),EX_val-L(e),EX_his-L(e),EX_thr-L(e),EX_trp-L(e),EX_phe-L(e),EX_arg-L(e),EX_tyr-L(e),EX_lys-L(e),EX_gly(e),EX_ala-L(e),EX_ser-L(e),EX_pro-L(e),EX_glu-L(e),EX_gln-L(e),EX_asp-L(e),EX_asn-L(e),EX_cgly(e),EX_metsox-S-L(e),EX_skm(e),EX_ptrc(e),EX_spmd(e),EX_thm(e)_rev,EX_btn(e),EX_4abz(e),EX_ptt(e)_rev,EX_ribflv(e)_rev,EX_ncam(e),EX_nac(e),EX_fol(e)_rev,EX_cbl1(e)_rev,EX_mqn4(e)_rev,EX_so4(e),EX_h2o(e),EX_h(e),EX_h2(e),EX_h2s(e),EX_co2(e),EX_ac(e),EX_etoh(e),EX_acald(e),EX_lac-L(e),EX_succ(e),EX_pyr(e),EX_h2o2(e),EX_for(e),EX_ura(e),EX_xan(e),EX_hxan(e),ASNTRAT,ALATRS,ASPT,ALATA_L_rev,ALAR,ASPTRS(Asn),ASPTA_rev,CBPS,P5CR,P5CRx,ARGSL,PROTRS,ARGSS,ACGS,OCBT,ACOTA_rev,G5SD,MTAN,GLU5K,ARGTRS,G5SADr,SPMS,EHGLAT,ASPK,THRS,SERD_L,THRAL,HSDx,HSK,PGCD,PSERT,ASAD_rev,THRAr,PSP_L,GCCc,GLYCK,AMPTASECG,CYSDS,CGS,AHSERL,CYSTRS,CYSTS,CYSTGLr_rev,CYSTL,IG3PS,HISTRS,HISTD,HSTPT,IGPDH,PRMICI,PRAMPC,PRATPP,ATPPRT,HISTP,HISDr,DHDPS,DHDPRy,LYSTRS,THDPS,DAPE,SDPTA_rev,DAPDC,SDPDS,METGL,MHPGLUT,MTHFR_new,SHSL2r,AHCYSNS,METSOXR1,METAT,HSST,RHCCE,ACONIs,ACONMT,DNAMTn2r,DHPTDCs2,MTHTHFSs,AhCi,AHSERL2,GHMT2,METS,PPND,PSCVTi,SHK3D,PRAI,TRPTRS,TRPS2,TRPS1,TRPS3,CHORM,TYRTA_rev,PHETA1_rev,ANS,DDPA,IGPS,TYRTRS,CHORS,DHQS,SHKK,PPNDH,ANPRT,ANS2,DHQD,ACGK,ORNTAC,AGPR_rev,ILETA_rev,LEUTA_rev,ACHBS,ACLS,DHAD2,LEUTRS,VALTRS,KARA2,ILETRS,PDHcr,DHAD1,KARA1_rev,IPPS,IPPMIb_rev,IPPMIa_rev,THRD_L,VALTA_rev,IPMD,OMCDC,OIVD2,GLUTRS,THRTRS,GLYTRS,SERTRS,ASPTRS,METTRS,PHETRS,GLYALDDr,ALDD2x,PGM_rev,PYK,PGK_rev,HEX7,GAPD,ENO,FBA,GLUK_syn,HEX1,GALM1,TPI_rev,PGI,G6PI,G6PI3,PPGKr,G6PBDH,PRPPS,RBI,TALA_rev,G6PDH2,PGL,RBK,DRBK,GND,RPE,FBA3,GNK,F6PPK,PK,TKT1_rev,TKT2,ICDHy,FRD2,FRD,FRD3,FRD7,SUCOAS,ACONTa,ACONTb,CS,AKGDH,PFL,ALCD2x_rev,PTAr,ACKr_rev,ACALD_rev,PPC,LDH_L,LCARR,LCARS,13BGHe,AAMYL,GLCP2,GLCP,GLDBRAN2,GLCS1,GLBRAN2,MALT,IMALT,GLGC,SUCPHOS,BGLA,SUCR,GLUDy_rev,GLNS,GLUSy,GLNTRAT,GLUTRS(Gln),NADS2,GF6PTA,GLUCYS,RAFH,GALK,RAFGH,GALS--,GALS3,LACZ,GALU,GALT,LNBP_new,GNBP_new,ACGALK,ACGALK_new,UDPG4E,UAG4E,UGLT,UGLT_new,G6PDA,AGDC,ACGAMPM,AMALT1,AMALT2,AMALT4,ALCD19_rev,PTA2,OBTFL,PPAKr,XYLI2,XYLI1,XYLK,PGMT,PPM,PPM2,FBA2,ARAI,RBP4E,RBK_L1,RBK_Dr,ARABR,FFSD,PGLYCP,G3PD2,MICITD,UAGCVT,UAPGR,UAMAS,UAMAGS,UAAGOS,UGODDS,PAPPT2_new,UAGPT2_new,ALAALAr,tempname_new,PPTGS_BL,UDCPDP,FACOAL140,FACOAL140_iso,FACOAL160,FACOAL161,FACOAL180,FACOAL181,FACOAL182,FACOAE140,FACOAE141,FACOAE160,FACOAE161,FACOAE180,FACOAE181,FACOAE182,CHTBNASE,PGAMTi,GLUR_rev,G1PACT,UAGDP,BACCL,ACPS1,ACGAMT,ACOATA,ACCOAC,MCOATA,KAS14,KAS15,3OAS60,3OAS80,3OAS100,3OAS120,T2DECAI,3OAS121,3OAS140,3OAS141,3OAS160,3OAS161,3OAS180,3OAS181,3OAR40,3OAR60,3OAR80,3OAR100,3OAR120,3OAR121,3OAR140,3OAR141,3OAR160,3OAR161,3OAR180,3OAR181,3HAD40,3HAD60,3HAD80,3HAD100,3HAD120,3HAD121,3HAD140,3HAD141,3HAD160,3HAD161,3HAD180,3HAD181,EAR40x,EAR40y,EAR60x,EAR60y,EAR80x,EAR80y,EAR100x,EAR100y,EAR120x,EAR120y,EAR121x,EAR121y,EAR140x,EAR140y,EAR141x,EAR141y,EAR160x,EAR160y,EAR161x,EAR161y,EAR180x,EAR180y,EAR181x,EAR181y,KAS1,FAS182ACP_BIF,AACPS_fa1,CFAS_181,MI1PP,UDPGALM,TDPDRR,TDPDRE,TDPGDH,UAG2E,CPSSS_BIF,G3PD1_rev,G3POA_BIF,AGPATr_BIF,PAP_CS,PHCYT_BIF,CDGPT_BIF,PGPPH_BIF,CPD15S_BIF,CLPNS2_BIF,GPDDA1,GPDDA2,UGALT_BIF,CPD15L_BIF,LPAS_BIF,G3PCT,ACGAMK,HETZK,AMPMS2,PMPK,TMPPP,TMDPPK,HMPK2,HMPK4,HMPK3,HMPK1,TMDPK,QULNS,ASPO5,NNDPR,NAPRT,NNAT,NADK,NADTRHD,NMNDA,NNAM,NADDP,PNTK,PTTt,PTTR,PTTK,PTPAT,DPCOAK,PYDXNK,PYDXK,PYDAMK,PLPS,4HTHRS,OHPBAT,PYDXPP,DXPS,DXPRIi,MEPCT,CDPMEK,MECDPS,MECDPDH4,MECDPDH2,IPDPS,DMPPS,OCTDPS,DMATT,GRTT,FRTT,HEXTT,UDCPDPS,RBFK,FMNAT,ACPpds,UPP3MT,SHCHD2,SHCHF,CBLAT,UPPDC1,PPPGO3,CPPPGO2,CPPPGO,GTPDPK,GTPDPDP,E4PD,DPR,NADS1,ATPS4_rev,FOLR2,DHFR,ADCS,DHFS,THFGLUS,FMETTRS,GTPCI,DNTPPA,DNMPPA,DHNPA2,DHNPA,HPPK2,HPPK,FOLD3,DHPS2,DHPS,MTHFR2,MTHFR3,MTHFC,MTHFD,FTHFL_rev,FTHFCL,MI3PP,MI4PP,RNDR1,RNDR2,RNDR3,RNDR4,ADK1,DADK,HXPRT,XPPT,GUAPRT,DCTPD,ADPT,TMDS,UPPRTr,DUTPDP,DTMPK,GK1,DGK1,NTD6,NTD1,NT5C,NRPH_AZ,NTD7,NTD11,NTD10,NTD8,NTD9,NTD2,NTD4,NTD3,NTD5,ADA,NTPP8,NTPP4,G1PTT,TRDR,THIORDXi,GLUPRT,PRAGS,GART,PRFGS,PRAIS,AIRCr,PRASCS,ADSL2,ADSL1,AICART,IMPC_rev,ADSS,ADK2,UPPT,DTPPT,GPPT,IMPD,NTP1,NTP2,NTP3,NTP4,NTTP11,NTPP10,NTPP6,NTPP7,NTPP5,NTPP2,NTPP3,NTPP1,GMPS2,GK2,NTPTP1,NTPTP2,PPK2,ADPRDP,OMPDC,GNNUC,ADNUC,INSH,XTSNH,URIH,CYTDH,ASPCT,CTPS2,DHORTS_rev,ORPT_rev,DHORD,CTPS1,DCTPD2,RNTR1,RNTR2,RNTR3,RNTR4,URIDK1r,URIDK2r_rev,DHORDfum,DHORD2,DHORD5,DHORD_NAD,CSND,YUMPS,FRUabc,RIBabc,XYLabc,GLCt2,GLCpts,RAFFINabc,MELIBabc,GALt2,SUCRt2,SUCRt2Na,LCTSt,LCTsabc,MALTTTRabc,MALTHXabc,MALTTRabc,MALTabc,ARBTt2r,ARBabc,GLUabc,LNBabc,GNBabc,SUCCt3,SPMDabc,PTRCabc,URAt2,XANt2,CLtex,COBALT2tex,MG2tex,HXANt2r,NH4t,MN2t3,FE2abc,FE3abc,MOBDabc,Kt2,PIabc,PIt2r,VALabc,LEUabc,ILEabc,THRabc,HISabc,GLNabc,TRPt2r,PHEt2,TYRt2,ILEt2r,CYSt2,ARGabc,ARGt2r,LYSt5r,SERt2r,GLYt2r,ALAt2r,ALA_Dt6,ASPt2r,ASNt2r,CBL1abc,CH4St,H2Ot_rev,CO2t_rev,H2St,MQN4t,NCAMUP,NACt,GLYCt,UREAt,L-LACt2r,ACt2r_rev,ETOHt2r_rev,CA2abc,FOLt,VALt2,LEUt2r,Znabc,NAt3,PROt4,PROt2r,SKMt2,ACALDt,METabc,METSOX1abc,BTNabc,THMabc,4AHMMPabc,RIBFLVt3,CU2abc,HG2abc,CD2abcpp,CGLYabc,GTHRDabc,H2O2t,BILEt4,BILEt_new,BILE_new,ZN2t3,NI2t3,CD2t3,COBALT2t3,4ABZt2r,FORt3,O2t,H2CO3D,MALTAT,FRDO,ABFA,FLDO,ADKd,NOX,PPA2,ALKP,PPA,HCO3E,DHNAOT4,biomass_BIF,ATPM,SK_ACP_rev,SK_ahcys,DM_MTHTHF,DM_GCALD,DM_hpglu,DM_Uracil,PTAr_rev,UDPG4E_rev,XYLI2_rev,PGMT_rev
"('Fructose',)",0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0245631337451595,0.1452631992355115,0.0016440343919372,0.0,0.0369913006851416,0.0014796520274056,0.0014796520274056,0.0006575294581264,0.0,0.0009865049338108,0.0,0.0006575294581264,0.0006575294581264,0.0,0.0006575294581264,0.0006575294581264,0.0009865049338108,0.0,0.0,0.0378062578693002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6996496526344165e-05,0.0,0.0,6.069502690343627e-05,4.699649652634415e-05,0.0,0.0,0.0297941907376129,4.699649652634416e-05,4.699649652634413e-05,0.0,2.8165655158251277,24.84236855338071,0.0,0.0,1.1444569960456836,15.72364411990868,4.641758784250089,0.0,0.0,0.1307426305872771,0.0,0.0,7.838304374972905,0.0,0.0,0.0,0.0351896278205509,0.1070506429552704,0.0,0.1903303315195431,0.0333118754257091,0.0351896278205509,0.3640895719158659,0.192494762543168,0.0,0.0469265286481077,0.0622117703367141,0.0469265286481077,0.0622117703367141,0.0,0.0622117703367141,0.0788677080495686,0.0469265286481077,0.0,0.0469265286481077,0.0622117703367141,0.0469265286481077,0.0,0.0,0.0369459901615848,0.0,0.0,0.0,0.0,0.0,0.3551511122472068,0.3551511122472068,0.0369459901615848,0.1575558599778798,0.3551511122472068,0.0,0.0099944477635217,0.0,0.0,0.0,0.0,0.0102252153137295,0.0,0.0275810425555706,0.0275810425555706,0.0246426024162575,0.0246426024162575,0.0246426024162575,0.0246426024162575,0.0246426024162575,0.0246426024162575,0.0246426024162575,0.0246426024162575,0.0246426024162575,0.0246426024162575,0.0,0.0369459901615848,0.0369459901615848,0.0369459901615848,0.0369459901615848,0.0369459901615848,0.0369459901615848,0.0369459901615848,0.0369459901615848,0.0,0.0296062047515075,0.0296062047515075,0.0,0.0,0.0,0.0020721586924632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020251621959368,0.0,0.2674286741615356,0.0,0.0272172938873891,0.0757568771741186,0.0757568771741254,0.0131805151827381,0.0131805151827382,0.0,0.0131805151827381,0.0,0.062529365494854,0.0272172938873891,0.0353120716074648,0.0,0.0757568771741254,0.0131805151827381,0.0272172938873891,0.0757568771741186,0.0757568771741254,0.0757568771741186,0.0353120716074648,0.0131805151827381,0.0131805151827381,0.0757568771741254,0.0788677080495686,0.0788677080495686,0.0788677080495686,0.0546236274939896,0.0886558348709411,0.0546236274939896,0.1685279133933405,0.0546236274939896,0.0886558348709411,0.0792795069473824,0.0546236274939896,0.0546236274939896,0.0,0.1685279133933405,0.1685279133933405,0.0886558348709411,0.0886558348709411,0.0886558348709411,0.0822046700495603,0.0792795069473824,0.0886558348709411,0.0886558348709411,0.0005925715750169,0.0613023986662604,0.0586952522154648,0.0784230326788485,0.0578859851900785,0.0656170142419727,0.0275340460590442,0.0353120716074648,0.0099944477635217,0.0,9.138698664406302,7.895464340118286,9.483855328889987,8.598882838347093,9.483855328889987,9.138698664406302,0.0,0.0,1.4011171616529077,0.0,0.0767771015673188,0.0,0.0,0.0,0.0,0.0,0.2020613450558941,4.126168329082953,4.244907042873627,1.1765510415203395,1.1765510415203395,0.0833696277617405,0.0,1.1765510415203395,5.302719370603292,0.0,0.0,4.320663920047753,9.547626413476918,4.244907042873627,0.0,0.3348070305186183,0.0,0.0,0.0,0.0,0.0369666433304618,0.3348070305186184,0.3348070305186183,0.3348070305186183,0.0,7.69331064998141,4.641758784250088,1.8553537863840104,15.72364411990868,4.799314644227969,0.6988966024344843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6699226816358128,0.4042284998365196,0.0,0.036652420118261,0.036652420118261,0.0,0.033311875425709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266542936587706,0.0,0.0,0.0,0.0,0.0,0.0835161462732529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099944477635217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166559377128544,0.0166559377128544,0.0166559377128544,0.0166559377128544,0.0166559377128544,0.0166559377128545,0.0166559377128545,0.0166559377128545,0.0166559377128545,0.0166559377128545,0.0166559377128545,0.0166559377128545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033311875425709,0.0166559377128544,0.033311875425709,0.033311875425709,0.0,0.0,0.0,0.0,0.5150505686879251,0.5120811776675837,0.0,0.0667581115589235,0.0667581115589235,0.0667581115589235,0.0667581115589235,0.0349365369766424,0.0318215745822811,0.0318215745822811,0.0349365369766424,0.0318215745822811,0.0328769442622145,0.0318215745822811,0.0169985064299046,0.0286438281140586,0.0667581115589235,0.0667581115589235,0.0667581115589235,0.0667581115589235,0.0349365369766424,0.0318215745822811,0.0349365369766424,0.0318215745822811,0.0328769442622145,0.0318215745822811,0.0169985064299046,0.0286438281140585,0.0667581115589235,0.0667581115589235,0.0667581115589235,0.0667581115589235,0.0349365369766424,0.0318215745822811,0.0349365369766424,0.0318215745822811,0.0328769442622145,0.0318215745822811,0.0169985064299046,0.0286438281140585,0.0667581115589235,0.0,0.0667581115589235,0.0,0.0667581115589235,0.0,0.0349365369766424,0.0,0.0349365369766424,0.0,0.0318215745822811,0.0,0.0349365369766424,0.0,0.0318215745822811,0.0,0.0328769442622145,0.0,0.0318215745822811,0.0,0.0169985064299046,0.0,0.0286438281140585,0.0,0.0005925715750169,0.0011916549255834,0.0005925715750169,0.0020251621959368,0.0,0.0,0.0979118264737978,0.0979118264737978,0.0979118264737978,0.0,0.0326372754912659,0.0762968100176185,0.0341333657551247,0.0341333657551247,0.0,0.0341333657551247,0.0341333657551247,0.0341333657551247,0.0077407233964691,0.0099944477635217,0.0,0.0,0.0077407233964691,0.0031489760138862,0.0006176983467206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699649652634415e-05,0.0004802915497002,0.0004802915497002,0.0004802915497002,0.0,0.0004802915497002,9.420373967208292e-05,0.0,0.0,0.0,0.0,0.0,6.069502690343627e-05,6.069502690343626e-05,0.0001213900538068,0.0001213900538068,0.0001213900538068,0.0,0.0,0.0,4.699649652634427e-05,0.0,0.0,0.0,0.0001275017058226,0.0001275017058226,0.0001275017058226,0.0001275017058226,0.0001275017058226,0.0,0.0001275017058226,0.0001159106416569,1.1591064165693703e-05,0.0,1.1591064165693703e-05,1.1591064165693702e-05,0.0,0.0,1.1591064165693702e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.6996496526344144e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004802915497002,3.174146456948678,0.0297941907376129,0.0349397802406946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699649652634429e-05,0.0,0.2325828869138937,0.2325828869138937,0.1764435064963025,0.0,0.0,0.0,0.0,0.0,0.0,0.0051455895030817,1.3310349014463785,0.0,0.0,0.0,0.0,0.0,0.0020251621959368,0.0051455895030817,0.0,0.0,0.0051455895030817,0.0189906520064321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470835981048562,0.0342608674609474,0.0,0.0,0.0,0.0,0.0,0.0979118264737978,0.0260534035225189,0.0,0.0314497815048072,0.0314497815048072,0.0314497815048072,0.0314497815048072,0.0314497815048072,0.0314497815048072,0.0314497815048072,0.0314497815048072,0.0371017319146327,0.0560923839210648,0.0560923839210648,0.0371017319146327,4.699649652634428e-05,0.2170182298944921,0.1030574159768795,0.0560923839210648,0.018990652006432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189906520064321,0.0,0.0,0.0,0.0,0.0,0.1302829922064538,0.0,0.0020251621959368,0.0,0.0,0.0470835981048562,0.0342608674609474,0.1302829922064538,0.0,0.1302829922064538,0.1302829922064538,0.0,0.0507505260896795,0.0,0.0051455895030816,0.0078811438701709,0.0078810806461845,0.0,0.0998553318144522,0.0051455895030817,0.1302829922064538,0.0,0.0,0.0,0.0342608674609474,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307426305872771,0.0,0.0,0.0,0.0,0.0009865049338108,0.0006575294581264,0.0016440343919372,0.0,2.0245631337451595,0.0006575294581264,0.0014796520274056,0.0014796520274056,0.0006575294581264,0.0369913006851416,0.0,0.1452631992355115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0378062578693002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699649652634416e-05,0.0,2.8165655158251277,1.1444569960456836,0.0,4.69964965263441e-05,0.0,0.0,0.0,0.0,0.0,15.72364411990868,4.641758784250089,0.0009865049338108,0.0297941907376129,0.0,0.0,0.0006575294581264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6996496526344165e-05,0.0,4.6996496526344144e-05,0.0006575294581264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.838304374972905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.670217046741865,0.7075453312310933,0.0,0.2107466211943689,1.0,0.002232927637577,0.0,0.0,0.0,0.0296062047515075,0.0813444655658036,0.0,0.0,1.4011171616529066,0.224566120132568
