GLCpts,G6PDH2r,GND,PGI,PFK,TKT1,TKT2,TALA,GAPD,ENO,PYK,PDH,CS,ICDHyr,AKGDH,FUM,MDH,ME1,ICL,T,MSE_GR_01,MSE_GR_02
1.0,0.2082172311142653,0.2082172311142653,0.7869501373365805,0.9674226905355954,0.06518838866015178,0.05667824237115346,0.06518838866015178,1.8679279906995545,1.8326615672969464,0.26173363831892166,0.49560909051982543,0.49802980865591306,0.3146780080683436,0.16400567477601397,0.12562866361841737,-0.07019113671216176,0.19367294394278295,0.18335180058756942,0.035362955013550426,0.2027952187866168,0.156891300686093
1.0,0.20849777757870785,0.20849777757870785,0.7867052253563871,0.9674583769429815,0.06531300175430974,0.05686560692294007,0.06531300175430974,1.8682965588674023,1.833290180286436,0.2620194499589872,0.4944936127122555,0.49737423226947697,0.3139792823675065,0.1632208788345433,0.12429602453570561,-0.07151713777855706,0.19410799843140547,0.18339494990197044,0.03577285099367873,0.20323177376679757,0.1572961060646005
1.0,0.20878113918393085,0.20878113918393085,0.7864568594162451,0.967491942271928,0.0654379957421468,0.057052227423432286,0.0654379957421468,1.8686559048842886,1.8339049093031339,0.26229649250813664,0.4934055255264695,0.4967326460584526,0.31329314872828745,0.1624510448083385,0.12299064944614156,-0.07282009829067744,0.19453843046358008,0.18343949733016526,0.0361874981241128,0.20366012985986903,0.15769325143052654
1.0,0.20906707667228863,0.20906707667228863,0.7862052907005485,0.9675234743406516,0.06556330127938363,0.05723805553106291,0.06556330127938363,1.869006263160684,1.834506075793681,0.2625649908608983,0.49234413149473877,0.4961047535855493,0.31261938936501316,0.16169588132090584,0.12171194527464718,-0.07410044288301383,0.19496425596067177,0.18348536422053624,0.03660695147596903,0.2040804413955631,0.15808288142113275
1.0,0.20935536021355597,0.20935536021355597,0.7859507608012414,0.9675530576751545,0.06568885202019627,0.05742304561210766,0.06568885202019627,1.8693478628245987,1.835093994717949,0.2628251657084441,0.4913087491477765,0.49549026302668997,0.3119577882727865,0.16095510104939353,0.12045932997275269,-0.07535859001508513,0.1953854926760472,0.18353247475390358,0.03703126675869927,0.20449286093074776,0.15846513903574722
1.0,0.20964576912623747,0.20964576912623747,0.7856935019933582,0.9675807736189502,0.06581458452157009,0.05760715463949192,0.06581458452157009,1.869680927773632,1.8356689745780947,0.26307723351370654,0.49029871284103965,0.49488888724008806,0.31130813137362934,0.16022842081395064,0.11923223251964742,-0.07659495189256978,0.19580216008672743,0.18358075586645878,0.03746050032748993,0.20489753917076545,0.15884016555927155
1.0,0.20993809160231694,0.20993809160231694,0.7854337375076257,0.9676067004402653,0.06594043814923756,0.057790342094063085,0.06594043814923756,1.8700056767323667,1.8362313174566296,0.2633214064958465,0.4893133725658533,0.4943003438222413,0.31067020664897993,0.15951556165352768,0.11803009290411798,-0.07780993440403665,0.19621427928914517,0.18363013717326135,0.037894709190746674,0.20529462489981265,0.15920810049434994
1.0,0.21023212443584305,0.21023212443584305,0.7851716817996947,0.9676309134366772,0.06606635498530222,0.05797256986837091,0.06606635498530222,1.8703223233145387,1.836781319062657,0.2635578926233517,0.4883520937470699,0.49372435515177643,0.31004380425933387,0.1588162488890476,0.1168523620889946,-0.07900393707216496,0.19662187289893834,0.18368055089244253,0.03833395101766601,0.20568426491979164,0.15956908150165977
1.0,0.2105276727556977,0.2105276727556977,0.7849075408156228,0.9676534850371463,0.06619227973763522,0.058153802172984756,0.06619227973763522,1.870631076089439,1.8373192687855129,0.26378689561508145,0.487414257028855,0.49316064842202895,0.30942871665178745,0.1581302121748325,0.11569850195963084,-0.08017735301839805,0.1970249649547027,0.18373193177024147,0.03877828414589457,0.20606660399709112,0.15992324434780336
1.0,0.21082454976284895,0.21082454976284895,0.7846415122532752,0.9676744849014178,0.06631815965111859,0.05833400544536669,0.06631815965111859,1.8709321386520408,1.8378454497550747,0.2640086149486162,0.48649925805008226,0.49260895566319673,0.3088247386562092,0.1574571855391257,0.11456798525785064,-0.08133056894003321,0.197423580825623,0.18378421700698752,0.03922776758927719,0.20644178481677375,0.16027072286030553
