lambda_best,q_best,lambda_min,q_min,lambda_max,q_max
0.036246871258970206,6.401927248199361e-16,0.036246871258970206,0.0,0.036246871258970206,1.2716901022469212e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.036246871258970206,6.401927248199361e-16,0.036246871258970206,0.0,0.036246871258970206,1.2716901022469212e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.036246871258970206,6.401927248199361e-16,0.036246871258970206,0.0,0.036246871258970206,1.2716901022469212e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852275,1.352881992170936e-10,0.11904785923852275,0.0,0.11904785923852275,1.3094172236870366e-05
0.09936816746947429,7.33930176595533e-12,0.09936816746947429,0.0,0.09936816746947429,1.3003502703379111e-05
0.07519520637929791,2.0468521140414505e-13,0.07519520637929791,0.0,0.07519520637929791,1.2892990257903402e-05
0.07519520637929791,2.0468521140414505e-13,0.07519520637929791,0.0,0.07519520637929791,1.2892990257903402e-05
0.09933087546705764,7.298884446289209e-12,0.09933087546705764,0.0,0.09933087546705764,1.3003331486643926e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.036246871258970206,6.401927248199361e-16,0.036246871258970206,0.0,0.036246871258970206,1.2716901022469212e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.036246871258970206,6.401927248199361e-16,0.036246871258970206,0.0,0.036246871258970206,1.2716901022469212e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.036246871258970206,6.401927248199361e-16,0.036246871258970206,0.0,0.036246871258970206,1.2716901022469212e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.036246871258970206,6.401927248199361e-16,0.036246871258970206,0.0,0.036246871258970206,1.2716901022469212e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852279,1.3528819921709457e-10,0.11904785923852279,0.0,0.11904785923852279,1.3094172236870366e-05
0.06476172144346273,4.366232181158672e-14,0.06476172144346273,0.0,0.06476172144346273,1.2845581740993353e-05
0.006819217263863118,8.199965688371937e-18,0.006819217263863118,0.0,0.006819217263863118,1.2585452510986282e-05
0.06535265705913872,4.7655169835138434e-14,0.06535265705913872,0.0,0.06535265705913872,1.2848262219106732e-05
0.006949120972903773,8.359227989817933e-18,0.006949120972903773,0.0,0.006949120972903773,1.2586029773506537e-05
0.006936773520266269,8.343957878483637e-18,0.006936773520266269,0.0,0.006936773520266269,1.2585974903098248e-05
0.006807326736811919,8.185540333936575e-18,0.006807326736811919,0.0,0.006807326736811919,1.258539967351271e-05
0.07594073901290194,2.2857663153920034e-13,0.07594073901290194,0.0,0.07594073901290194,1.2896384559973148e-05
0.10556746357575955,1.8379462156528423e-11,0.10556746357575955,0.0,0.10556746357575955,1.303199655356173e-05
0.09977127002896875,7.790733637252203e-12,0.09977127002896875,0.0,0.09977127002896875,1.3005353590055235e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.07586399836653518,2.2599385013032515e-13,0.07586399836653518,0.0,0.07586399836653518,1.2896035129674968e-05
0.10084382865387506,9.131767171187027e-12,0.10084382865387506,0.0,0.10084382865387506,1.3010279635960125e-05
0.09972615928392328,7.738865069002513e-12,0.09972615928392328,0.0,0.09972615928392328,1.3005146446359546e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.036753299205293556,6.900478763250218e-16,0.036753299205293556,0.0,0.036753299205293556,1.271917512896051e-05
0.006942941756856317,8.351582655001485e-18,0.006942941756856317,0.0,0.006942941756856317,1.2586002313876878e-05
0.036753299205293556,6.900478763250218e-16,0.036753299205293556,0.0,0.036753299205293556,1.271917512896051e-05
0.006942941756856317,8.351582655001485e-18,0.006942941756856317,0.0,0.006942941756856317,1.2586002313876878e-05
0.0996885981458856,7.695940649409412e-12,0.0996885981458856,0.0,0.0996885981458856,1.3004973972165554e-05
0.07573644137187631,2.2176520360140492e-13,0.07573644137187631,0.0,0.07573644137187631,1.2895454333535694e-05
0.07573644137187631,2.2176520360140492e-13,0.07573644137187631,0.0,0.07573644137187631,1.2895454333535694e-05
0.09965106529145817,7.653286368225139e-12,0.09965106529145817,0.0,0.09965106529145817,1.3004801630129738e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.036753299205293556,6.900478763250218e-16,0.036753299205293556,0.0,0.036753299205293556,1.271917512896051e-05
0.006942941756856317,8.351582655001485e-18,0.006942941756856317,0.0,0.006942941756856317,1.2586002313876878e-05
0.036753299205293556,6.900478763250218e-16,0.036753299205293556,0.0,0.036753299205293556,1.271917512896051e-05
0.006942941756856317,8.351582655001485e-18,0.006942941756856317,0.0,0.006942941756856317,1.2586002313876878e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.036246871258970206,6.401927248199361e-16,0.036246871258970206,0.0,0.036246871258970206,1.2716901022469212e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.036246871258970206,6.401927248199361e-16,0.036246871258970206,0.0,0.036246871258970206,1.2716901022469212e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852275,1.352881992170936e-10,0.11904785923852275,0.0,0.11904785923852275,1.3094172236870366e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.12885084567120778,5.776862923805249e-10,0.12885084567120778,0.0,0.12885084567120778,1.313957280426504e-05
0.1366114855819319,1.822973976171974e-09,0.1366114855819319,0.0,0.1366114855819319,1.3175626263453123e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852279,1.3528819921709457e-10,0.11904785923852279,0.0,0.11904785923852279,1.3094172236870366e-05
0.11904785923852279,1.3528819921709457e-10,0.11904785923852279,0.0,0.11904785923852279,1.3094172236870366e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.11919415522654388,1.3825098754562653e-10,0.11919415522654388,0.0,0.11919415522654388,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.15755674476389536,4.0529808364381965e-08,0.15755674476389536,0.0,0.15755674476389536,1.327342582108138e-05
0.19961975404684296,2.0552073326228623e-05,0.19961975404684296,0.0,0.19961975404684296,1.3472028616840482e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.1191941552265439,1.382509875456275e-10,0.1191941552265439,0.0,0.1191941552265439,1.3094848623005826e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.04405168807263247,2.033481225054548e-15,0.04405168807263247,0.0,0.04405168807263247,1.2751993623213719e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852275,1.352881992170936e-10,0.11904785923852275,0.0,0.11904785923852275,1.3094172236870366e-05
0.11904785923852275,1.352881992170936e-10,0.11904785923852275,0.0,0.11904785923852275,1.3094172236870366e-05
0.035685602003932705,5.891357658125701e-16,0.035685602003932705,0.0,0.035685602003932705,1.2714381126991467e-05
0.04383966759682314,1.9706299771611987e-15,0.04383966759682314,0.0,0.04383966759682314,1.2751039042510624e-05
0.03475455858589154,5.132627995914588e-16,0.03475455858589154,0.0,0.03475455858589154,1.271020218066458e-05
0.0054242299960759405,6.669604886623777e-18,0.0054242299960759405,0.0,0.0054242299960759405,1.2579255173542896e-05
0.03606101098694778,6.228135044480311e-16,0.03606101098694778,0.0,0.03606101098694778,1.2716066521924686e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.03323702905175824,4.0996533940137797e-16,0.03323702905175824,0.0,0.03323702905175824,1.2703393761564335e-05
0.030993074702062265,2.9406135789467657e-16,0.030993074702062265,0.0,0.030993074702062265,1.2693332909600037e-05
0.030993074702062265,2.9406135789467657e-16,0.030993074702062265,0.0,0.030993074702062265,1.2693332909600037e-05
0.030993074702062265,2.9406135789467657e-16,0.030993074702062265,0.0,0.030993074702062265,1.2693332909600037e-05
0.030993074702062265,2.9406135789467657e-16,0.030993074702062265,0.0,0.030993074702062265,1.2693332909600037e-05
0.023540422567576953,9.753406195552315e-17,0.023540422567576953,0.0,0.023540422567576953,1.2659975811399788e-05
0.030993074702062265,2.9406135789467657e-16,0.030993074702062265,0.0,0.030993074702062265,1.2693332909600037e-05
0.03099307470206226,2.940613578946745e-16,0.03099307470206226,0.0,0.03099307470206226,1.2693332909600037e-05
0.030993074702062265,2.9406135789467657e-16,0.030993074702062265,0.0,0.030993074702062265,1.2693332909600037e-05
0.030993074702062265,2.9406135789467657e-16,0.030993074702062265,0.0,0.030993074702062265,1.2693332909600037e-05
0.030993074702062265,2.9406135789467657e-16,0.030993074702062265,0.0,0.030993074702062265,1.2693332909600037e-05
0.030993074702062265,2.9406135789467657e-16,0.030993074702062265,0.0,0.030993074702062265,1.2693332909600037e-05
0.030993074702062265,2.9406135789467657e-16,0.030993074702062265,0.0,0.030993074702062265,1.2693332909600037e-05
0.02209641739754454,7.875751983623377e-17,0.02209641739754454,0.0,0.02209641739754454,1.2653522777729645e-05
0.030993074702062265,2.9406135789467657e-16,0.030993074702062265,0.0,0.030993074702062265,1.2693332909600037e-05
0.030993074702062244,2.940613578946745e-16,0.030993074702062244,0.0,0.030993074702062244,1.2693332909600037e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04951918250312109,4.56936550591553e-15,0.04951918250312109,0.0,0.04951918250312109,1.277663464501424e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.04592481291847182,2.683497684901388e-15,0.04592481291847182,0.0,0.04592481291847182,1.2760430106436018e-05
0.09341622538980934,3.040073482746154e-12,0.09341622538980934,0.0,0.09341622538980934,1.2976204390578255e-05
0.03915525282005121,9.848030216278888e-16,0.03915525282005121,0.0,0.03915525282005121,1.2729966602488437e-05
0.03247946036935656,3.66460978895885e-16,0.03247946036935656,0.0,0.03247946036935656,1.269999628315341e-05
0.04451276338608945,2.177168381925333e-15,0.04451276338608945,0.0,0.04451276338608945,1.2754069771279319e-05
0.012591546172692572,1.927665777821477e-17,0.012591546172692572,0.0,0.012591546172692572,1.2611128995420357e-05
0.012591546172692572,1.927665777821477e-17,0.012591546172692572,0.0,0.012591546172692572,1.2611128995420357e-05
0.05676199595918436,1.335496566053456e-14,0.05676199595918436,0.0,0.05676199595918436,1.280935004374704e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.04451276338608945,2.177168381925333e-15,0.04451276338608945,0.0,0.04451276338608945,1.2754069771279319e-05
0.09341622538980934,3.040073482746154e-12,0.09341622538980934,0.0,0.09341622538980934,1.2976204390578255e-05
0.10080382212466642,9.077829081177508e-12,0.10080382212466642,0.0,0.10080382212466642,1.3010095860527372e-05
0.036516598841528414,6.66280300293829e-16,0.036516598841528414,0.0,0.036516598841528414,1.271811217919751e-05
0.02979314053410814,2.4618973242440313e-16,0.02979314053410814,0.0,0.02979314053410814,1.2687956230597262e-05
0.04207699310344828,1.5179138117026266e-15,0.04207699310344828,0.0,0.04207699310344828,1.274310571154801e-05
0.011011296428776244,1.5254765626663892e-17,0.011011296428776244,0.0,0.011011296428776244,1.2604094522555722e-05
0.011011296428776244,1.5254765626663892e-17,0.011011296428776244,0.0,0.011011296428776244,1.2604094522555722e-05
0.05537583295810712,1.087672974402243e-14,0.05537583295810712,0.0,0.05537583295810712,1.2803082344656627e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.04207699310344828,1.5179138117026266e-15,0.04207699310344828,0.0,0.04207699310344828,1.274310571154801e-05
0.10080382212466642,9.077829081177508e-12,0.10080382212466642,0.0,0.10080382212466642,1.3010095860527372e-05
0.046593062533876566,2.9626237504363357e-15,0.046593062533876566,0.0,0.046593062533876566,1.2763441227945596e-05
0.04481980999778113,2.2784434374137654e-15,0.04481980999778113,0.0,0.04481980999778113,1.275545254034104e-05
0.027907492965724895,1.862102312149816e-16,0.027907492965724895,0.0,0.027907492965724895,1.267951160018998e-05
0.027907492965724895,1.862102312149816e-16,0.027907492965724895,0.0,0.027907492965724895,1.267951160018998e-05
0.025900861311010673,1.3834282187583516e-16,0.025900861311010673,0.0,0.025900861311010673,1.2670531330919577e-05
0.025900861311010673,1.3834282187583516e-16,0.025900861311010673,0.0,0.025900861311010673,1.2670531330919577e-05
0.027907492965724895,1.862102312149816e-16,0.027907492965724895,0.0,0.027907492965724895,1.267951160018998e-05
0.027907492965724895,1.862102312149816e-16,0.027907492965724895,0.0,0.027907492965724895,1.267951160018998e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852274,1.352881992170936e-10,0.11904785923852274,0.0,0.11904785923852274,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.11904785923852278,1.3528819921709407e-10,0.11904785923852278,0.0,0.11904785923852278,1.3094172236870366e-05
0.07461218339189461,1.8775526889694714e-13,0.07461218339189461,0.0,0.07461218339189461,1.2890336461214606e-05
0.07679022667801631,2.592164515070474e-13,0.07679022667801631,0.0,0.07679022667801631,1.2900253243453096e-05
0.08314125207176297,6.638934097731615e-13,0.08314125207176297,0.0,0.08314125207176297,1.2929213481417707e-05
0.10462295428347089,1.598053094731429e-11,0.10462295428347089,0.0,0.10462295428347089,1.3027651273304875e-05
0.0977367872489562,5.764217174738297e-12,0.0977367872489562,0.0,0.0977367872489562,1.2996014743874952e-05
0.10074670636451805,9.001375412333145e-12,0.10074670636451805,0.0,0.10074670636451805,1.3009833496013994e-05
0.10562804183163241,1.854507520728062e-11,0.10562804183163241,0.0,0.10562804183163241,1.3032275297467441e-05
0.10277071947725436,1.2147127483225728e-11,0.10277071947725436,0.0,0.10277071947725436,1.3019134145252891e-05
0.08112830861354102,4.927714465231993e-13,0.08112830861354102,0.0,0.08112830861354102,1.2920027567456396e-05
0.10053826336909477,8.727781423687411e-12,0.10053826336909477,0.0,0.10053826336909477,1.3008876046071626e-05
0.09650862951767696,4.805706568158628e-12,0.09650862951767696,0.0,0.09650862951767696,1.2990380401979487e-05
0.09972615928392328,7.738865069002513e-12,0.09972615928392328,0.0,0.09972615928392328,1.3005146446359546e-05
0.10389323603425463,1.4343755323034709e-11,0.10389323603425463,0.0,0.10389323603425463,1.30242951461988e-05
0.09650862951767696,4.805706568158628e-12,0.09650862951767696,0.0,0.09650862951767696,1.2990380401979487e-05
0.03575420987963073,5.951515598681232e-16,0.03575420987963073,0.0,0.03575420987963073,1.2714689124691302e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.03575420987963073,5.951515598681232e-16,0.03575420987963073,0.0,0.03575420987963073,1.2714689124691302e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.09889136529257585,6.838982542087697e-12,0.09889136529257585,0.0,0.09889136529257585,1.3001313757416391e-05
0.07798160433235427,3.0922906832699067e-13,0.07798160433235427,0.0,0.07798160433235427,1.2905680896112467e-05
0.07798160433235427,3.0922906832699067e-13,0.07798160433235427,0.0,0.07798160433235427,1.2905680896112467e-05
0.094528884002792,3.5845892145420025e-12,0.094528884002792,0.0,0.094528884002792,1.2981303190108261e-05
0.09807043117397811,6.056155908145357e-12,0.09807043117397811,0.0,0.09807043117397811,1.299754580317758e-05
0.0997658468441773,7.78447969271894e-12,0.0997658468441773,0.0,0.0997658468441773,1.3005328687198723e-05
0.026625681061085996,1.5401745494267289e-16,0.026625681061085996,0.0,0.026625681061085996,1.2673774379346339e-05
0.03575420987963073,5.951515598681232e-16,0.03575420987963073,0.0,0.03575420987963073,1.2714689124691302e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.03575420987963073,5.951515598681232e-16,0.03575420987963073,0.0,0.03575420987963073,1.2714689124691302e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.06361134107054295,3.682354700660152e-14,0.06361134107054295,0.0,0.06361134107054295,1.2840365230826416e-05
0.006949120972903773,8.359227989817933e-18,0.006949120972903773,0.0,0.006949120972903773,1.2586029773506537e-05
0.006949120972903773,8.359227989817933e-18,0.006949120972903773,0.0,0.006949120972903773,1.2586029773506537e-05
0.03627022058580211,6.424100620676216e-16,0.03627022058580211,0.0,0.03627022058580211,1.2717005863301578e-05
0.052899479166666666,7.537780690839928e-15,0.052899479166666666,0.0,0.052899479166666666,1.2791892851991488e-05
0.06535265705913872,4.7655169835138434e-14,0.06535265705913872,0.0,0.06535265705913872,1.2848262219106732e-05
0.006949120972903773,8.359227989817933e-18,0.006949120972903773,0.0,0.006949120972903773,1.2586029773506537e-05
0.05406776213966176,8.961403337067916e-15,0.05406776213966176,0.0,0.05406776213966176,1.2797170561113045e-05
0.006807326736811919,8.185540333936575e-18,0.006807326736811919,0.0,0.006807326736811919,1.258539967351271e-05
0.006682622650026066,8.035772008528521e-18,0.006682622650026066,0.0,0.006682622650026066,1.2584845544164789e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
0.006813266812498486,8.192743542449654e-18,0.006813266812498486,0.0,0.006813266812498486,1.2585426069168769e-05
