time_h;glc;frc;mic
0.0;8.1417;0.0;0.1518
0.01585184093317587;8.120972250878104;0.0;0.15361144257486703
0.17437025026493458;7.899600590548553;0.0;0.1729575880743975
0.3636900915722898;7.598418907626875;0.0;0.1992785030954176
0.5485656946230449;7.260165825922071;0.0;0.2288391673854353
0.7276247450272193;6.884848775408152;0.0;0.2616389316230423
0.9009791966604825;6.4703876487144445;0.0;0.2978595808650421
1.068759162154532;6.0147956740767885;0.0;0.3376747433688484
1.2310456635217728;5.51640318208388;0.0;0.3812303351352678
1.3878631727777457;4.974019072216454;0.0;0.42863044900037484
1.5391680331366657;4.387157822403386;0.0;0.4799175157821761
1.6848169949169973;3.7564289428791042;0.0;0.5350382690704131
1.8244661343085264;3.0844306770160963;0.0;0.5937656427887302
1.9571805247243959;2.3786798103484568;0.0;0.6554427288829761
2.0583263253406905;1.7933693000882402;0.0;0.706594273200083
2.131982675812823;1.3400874019251965;0.0;0.7462075531524988
2.1848753704524637;1.0004991215560939;0.0;0.7758849033253972
2.2230808571627922;0.7483202088307387;0.0;0.7979233608688574
2.2510020087374105;0.5609541969745346;0.0;0.8142976796124612
2.2716562544459915;0.4212990834493901;0.0;0.8265024403392354
2.287120299185166;0.3167566115534864;0.0;0.8356386317973826
2.2988337557391247;0.23816560038762685;0.0;0.8425068692886067
2.3078090244953087;0.17885754262272485;0.0;0.8476899280103342
2.3147673688118493;0.13396315182512442;0.0;0.851613345376361
2.3202290376260364;0.09990989555469174;0.0;0.8545893326800649
2.324572687993577;0.07406804169150387;0.0;0.8568477078671624
2.3280746904148937;0.054500804476204485;0.0;0.8585577308106027
2.3309351618935117;0.0397827079690794;0.0;0.8598439769185241
2.3332973066480043;0.028849963187492306;0.0;0.8607994129980067
2.33526744983141;0.02085905051484689;0.0;0.8614977560424998
2.3369350677708667;0.015087645155943456;0.0;0.8620021315693577
2.3383803813603254;0.010927908451021633;0.0;0.8623656599063334
2.339670733268901;0.007914074658169925;0.0;0.8626290453233335
2.3409610851774767;0.0055499139408983905;0.0;0.8628356544130089
2.342149051230191;0.0039000974222549653;0.0;0.8629798354268283
2.343270397121483;0.0027409434044861278;0.0;0.8630811363894301
2.3443623825577213;0.001915240017688874;0.0;0.86315329638424
2.345451996780354;0.0013239957088249058;0.0;0.8632049664959789
2.34656058240766;0.0009013951004267076;0.0;0.8632418984720326
2.3477065901144947;0.0006016754339259159;0.0;0.8632680916182942
2.3489073291333225;0.00039191016797674653;0.0;0.863286423456027
2.350180258569015;0.0002478204724941081;0.0;0.8632990157644085
2.3515441236824164;0.00015122670979525013;0.0;0.8633074573010746
2.35302014728528;8.842719056590908e-05;0.0;0.8633129454861228
2.354633469804724;4.911802814252852e-05;0.0;0.863316380798369
2.3564150738326455;2.563568288606603e-05;0.0;0.8633184329710244
2.3584045412184067;1.2395060800054001e-05;0.0;0.8633195900974651
2.3606542176227996;5.448421351478761e-06;0.0;0.8633201971792266
2.363235805679608;2.1219097506880037e-06;0.0;0.8633204878902297
2.3662513097534275;7.062943800686612e-07;0.0;0.8633206116039015
2.369852155657417;1.9115313371125483e-07;0.0;0.8633206566232029
2.374274433128075;3.979928173550744e-08;0.0;0.8633206698503415
2.379906489122125;6.900590118940299e-09;0.0;0.8633206727254289
2.387406862610875;2.4406762742915545e-09;0.0;0.8633206731151903
2.397645322918382;5.282030947672412e-09;0.0;0.8633206728668782
2.4075989287733903;9.569881527201205e-09;0.0;0.8633206724921537
2.4175525346283986;1.733885425594559e-08;0.0;0.8633206718132065
2.4267047242096678;1.8657753065555733e-08;0.0;0.8633206716979451
2.4349517474924522;1.0853369780555973e-08;0.0;0.863320672379987
2.4432202215748333;6.406704461319156e-09;0.0;0.8633206727685906
2.452431174979253;7.169222699565883e-09;0.0;0.8633206727019525
2.4624842938494336;1.3827673683489402e-08;0.0;0.8633206721200561
2.4710294914411826;9.8643131656915e-09;0.0;0.8633206724664227
2.4795746890329315;7.0369061692418765e-09;0.0;0.8633206727135159
2.488913325432432;8.569835081903391e-09;0.0;0.8633206725795499
2.4987561564362033;1.4474054266786765e-08;0.0;0.8633206720635676
2.508131421949589;1.805839639538474e-08;0.0;0.8633206717503242
2.5166463570986712;1.2618564763352576e-08;0.0;0.8633206722257228
2.5249260036241643;7.505837956935191e-09;0.0;0.863320672672535
2.533861546580482;6.982850668168586e-09;0.0;0.86332067271824
2.5436517398808083;1.1404217302073999e-08;0.0;0.8633206723318473
2.5534283333137586;1.8464126739360024e-08;0.0;0.8633206717148666
2.562293500853029;1.6379474450257006e-08;0.0;0.8633206718970489
2.570481548718853;9.15187229649002e-09;0.0;0.8633206725286846
2.5789779780202124;6.3144497326206026e-09;0.0;0.863320672776653
2.5884665739089496;8.485959942918108e-09;0.0;0.8633206725868801
2.5984971423512295;1.6137752982615197e-08;0.0;0.8633206719181734
2.606830842875129;9.960837321011044e-09;0.0;0.8633206724579874
2.615164543399028;6.148159022327483e-09;0.0;0.8633206727911855
2.6245231004632075;7.586503996740334e-09;0.0;0.8633206726654855
2.634631612824613;1.5147784864634287e-08;0.0;0.8633206720046889
2.643040611864382;9.844360641458552e-09;0.0;0.8633206724681666
2.6514496109041508;6.397681395060831e-09;0.0;0.8633206727693793
2.660816558260272;7.938181993475343e-09;0.0;0.8633206726347517
2.6708434000521764;1.5060753006261852e-08;0.0;0.8633206720122949
2.6792733088198335;9.928919976040102e-09;0.0;0.8633206724607768
2.6877032175874906;6.545669560142195e-09;0.0;0.8633206727564463
2.6970503823179746;8.01656512071438e-09;0.0;0.8633206726279016
