lambda_best,q_best,lambda_min,q_min,lambda_max,q_max
0.07236184321658942,2.0896741174851735e-10,0.07236184321658942,0.0,0.07236184321658942,1.2178137734948446e-05
0.061604070947143395,7.563175959841022e-11,0.061604070947143395,0.0,0.061604070947143395,1.2131968603770036e-05
0.11411495970398262,1.0793015693519547e-08,0.11411495970398262,0.0,0.11411495970398262,1.235899999415007e-05
0.07236184321658942,2.0896741174851735e-10,0.07236184321658942,0.0,0.07236184321658942,1.2178137734948446e-05
0.061604070947143395,7.563175959841022e-11,0.061604070947143395,0.0,0.061604070947143395,1.2131968603770036e-05
0.11411495970398262,1.0793015693519547e-08,0.11411495970398262,0.0,0.11411495970398262,1.235899999415007e-05
0.07127143701951508,1.8851283478459668e-10,0.07127143701951508,0.0,0.07127143701951508,1.2173450047922183e-05
0.07682898875459629,3.1868268707947353e-10,0.07682898875459629,0.0,0.07682898875459629,1.2197360972852856e-05
0.06287215988237545,8.525736092194443e-11,0.06287215988237545,0.0,0.06287215988237545,1.2137401747998591e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.06779871187665998,1.3578772475468245e-10,0.06779871187665998,0.0,0.06779871187665998,1.2158532725509679e-05
0.06779871187665998,1.3578772475468245e-10,0.06779871187665998,0.0,0.06779871187665998,1.2158532725509679e-05
0.060667959759189184,6.923043253741942e-11,0.060667959759189184,0.0,0.060667959759189184,1.2127959383123203e-05
0.04588129138026838,1.7124719206562135e-11,0.04588129138026838,0.0,0.04588129138026838,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.060667959759189184,6.923043253741942e-11,0.060667959759189184,0.0,0.060667959759189184,1.2127959383123203e-05
0.04588129138026838,1.7124719206562135e-11,0.04588129138026838,0.0,0.04588129138026838,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.06779871187665998,1.3578772475468245e-10,0.06779871187665998,0.0,0.06779871187665998,1.2158532725509679e-05
0.05283539099256407,3.303232577033015e-11,0.05283539099256407,0.0,0.05283539099256407,1.2094465571161243e-05
0.04619047475373721,1.763229175210264e-11,0.04619047475373721,0.0,0.04619047475373721,1.2066122961223824e-05
0.06441955892690743,9.867774524332248e-11,0.06441955892690743,0.0,0.06441955892690743,1.214403489636431e-05
0.06441955892690743,9.867774524332248e-11,0.06441955892690743,0.0,0.06441955892690743,1.214403489636431e-05
0.06296133882755797,8.597867661092193e-11,0.06296133882755797,0.0,0.06296133882755797,1.2137783927958573e-05
0.06974050029223375,1.6312818901995846e-10,0.06974050029223375,0.0,0.06974050029223375,1.2166871552716136e-05
0.0807134314132264,4.5997158199117503e-10,0.0807134314132264,0.0,0.0807134314132264,1.2214101358623668e-05
0.060667959759189184,6.923043253741942e-11,0.060667959759189184,0.0,0.060667959759189184,1.2127959383123203e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.06974050029223375,1.6312818901995846e-10,0.06974050029223375,0.0,0.06974050029223375,1.2166871552716136e-05
0.010138293552034276,5.849851809533637e-13,0.010138293552034276,0.0,0.010138293552034276,1.1913503081779298e-05
0.010138293552034276,5.849851809533637e-13,0.010138293552034276,0.0,0.010138293552034276,1.1913503081779298e-05
0.010138293552034276,5.849851809533637e-13,0.010138293552034276,0.0,0.010138293552034276,1.1913503081779298e-05
0.010138293552034276,5.849851809533637e-13,0.010138293552034276,0.0,0.010138293552034276,1.1913503081779298e-05
0.010138293552034276,5.849851809533637e-13,0.010138293552034276,0.0,0.010138293552034276,1.1913503081779298e-05
0.010138293552034276,5.849851809533637e-13,0.010138293552034276,0.0,0.010138293552034276,1.1913503081779298e-05
0.010138293552034276,5.849851809533637e-13,0.010138293552034276,0.0,0.010138293552034276,1.1913503081779298e-05
0.010138293552034276,5.849851809533637e-13,0.010138293552034276,0.0,0.010138293552034276,1.1913503081779298e-05
0.010138293552034276,5.849851809533637e-13,0.010138293552034276,0.0,0.010138293552034276,1.1913503081779298e-05
0.034619505329119504,5.90976501528689e-12,0.034619505329119504,0.0,0.034619505329119504,1.2016927655996396e-05
0.034619505329119504,5.90976501528689e-12,0.034619505329119504,0.0,0.034619505329119504,1.2016927655996396e-05
0.034619505329119504,5.90976501528689e-12,0.034619505329119504,0.0,0.034619505329119504,1.2016927655996396e-05
0.034619505329119504,5.90976501528689e-12,0.034619505329119504,0.0,0.034619505329119504,1.2016927655996396e-05
0.034619505329119504,5.90976501528689e-12,0.034619505329119504,0.0,0.034619505329119504,1.2016927655996396e-05
0.034619505329119504,5.90976501528689e-12,0.034619505329119504,0.0,0.034619505329119504,1.2016927655996396e-05
0.10871169593577384,6.4782164313408656e-09,0.10871169593577384,0.0,0.10871169593577384,1.2335444169575004e-05
0.10871169593577384,6.4782164313408656e-09,0.10871169593577384,0.0,0.10871169593577384,1.2335444169575004e-05
0.09617711242331281,1.982354599720261e-09,0.09617711242331281,0.0,0.09617711242331281,1.2280971703294496e-05
0.11743477605109594,1.4768949845711106e-08,0.11743477605109594,0.0,0.11743477605109594,1.2373495219187874e-05
0.10994908095886297,7.281542708845812e-09,0.10994908095886297,0.0,0.10994908095886297,1.2340834650779181e-05
0.12980759535442238,4.7532077526522145e-08,0.12980759535442238,0.0,0.12980759535442238,1.242766823999271e-05
0.10994908095886297,7.281542708845812e-09,0.10994908095886297,0.0,0.10994908095886297,1.2340834650779181e-05
0.09863220263651745,2.4998261464126013e-09,0.09863220263651745,0.0,0.09863220263651745,1.2291621993618114e-05
0.08880283820921916,9.877034039799992e-10,0.08880283820921916,0.0,0.08880283820921916,1.2249037229603783e-05
0.10836325653735122,6.2684409144004636e-09,0.10836325653735122,0.0,0.10836325653735122,1.2333926670806504e-05
0.10836325653735122,6.2684409144004636e-09,0.10836325653735122,0.0,0.10836325653735122,1.2333926670806504e-05
0.09641710777102545,2.0278133219846414e-09,0.09641710777102545,0.0,0.09641710777102545,1.2282012406684206e-05
0.09665830385873694,2.074549803623441e-09,0.09665830385873694,0.0,0.09665830385873694,1.2283058405753969e-05
0.10853719658657761,6.372297178458363e-09,0.10853719658657761,0.0,0.10853719658657761,1.2334684178942207e-05
0.10853719658657761,6.372297178458363e-09,0.10853719658657761,0.0,0.10853719658657761,1.2334684178942207e-05
0.09665830385873694,2.074549803623441e-09,0.09665830385873694,0.0,0.09665830385873694,1.2283058405753969e-05
0.11337322526174493,1.0062609493727814e-08,0.11337322526174493,0.0,0.11337322526174493,1.2355763700472446e-05
0.10941534063392944,6.923486997163343e-09,0.10941534063392944,0.0,0.10941534063392944,1.2338509202726323e-05
0.10941534063392944,6.923486997163343e-09,0.10941534063392944,0.0,0.10941534063392944,1.2338509202726323e-05
0.0978826147869201,2.328924468813702e-09,0.0978826147869201,0.0,0.0978826147869201,1.2288369269132338e-05
0.01772847186121037,1.1982787562124543e-12,0.01772847186121037,0.0,0.01772847186121037,1.1945473369602043e-05
0.01772847186121037,1.1982787562124543e-12,0.01772847186121037,0.0,0.01772847186121037,1.1945473369602043e-05
0.01772847186121037,1.1982787562124543e-12,0.01772847186121037,0.0,0.01772847186121037,1.1945473369602043e-05
0.01772847186121037,1.1982787562124543e-12,0.01772847186121037,0.0,0.01772847186121037,1.1945473369602043e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.062290539039630166,8.069913938049424e-11,0.062290539039630166,0.0,0.062290539039630166,1.2134909483615122e-05
0.05657082021983407,4.7010827771311496e-11,0.05657082021983407,0.0,0.05657082021983407,1.2110427546588366e-05
0.06898002973802046,1.5181969422076465e-10,0.06898002973802046,0.0,0.06898002973802046,1.2163605102554223e-05
0.07943477795048388,4.0763350607576996e-10,0.07943477795048388,0.0,0.07943477795048388,1.2208588341233814e-05
0.06898002973802046,1.5181969422076465e-10,0.06898002973802046,0.0,0.06898002973802046,1.2163605102554223e-05
0.062290539039630166,8.069913938049424e-11,0.062290539039630166,0.0,0.062290539039630166,1.2134909483615122e-05
0.062290539039630166,8.069913938049424e-11,0.062290539039630166,0.0,0.062290539039630166,1.2134909483615122e-05
0.062290539039630166,8.069913938049424e-11,0.062290539039630166,0.0,0.062290539039630166,1.2134909483615122e-05
0.07117547009354624,1.8681147661090302e-10,0.07117547009354624,0.0,0.07117547009354624,1.217303756979997e-05
0.08530436262380896,7.097242389539569e-10,0.08530436262380896,0.0,0.08530436262380896,1.2233916051972207e-05
0.08530436262380897,7.097242389539569e-10,0.08530436262380897,0.0,0.08530436262380897,1.2233916051972207e-05
0.09235564092961517,1.3816321150395567e-09,0.09235564092961517,0.0,0.09235564092961517,1.2264412348578868e-05
0.08530436262380896,7.097242389539569e-10,0.08530436262380896,0.0,0.08530436262380896,1.2233916051972207e-05
0.08530436262380896,7.097242389539569e-10,0.08530436262380896,0.0,0.08530436262380896,1.2233916051972207e-05
0.08530436262380897,7.097242389539569e-10,0.08530436262380897,0.0,0.08530436262380897,1.2233916051972207e-05
0.08530436262380897,7.097242389539569e-10,0.08530436262380897,0.0,0.08530436262380897,1.2233916051972207e-05
0.08530436262380896,7.097242389539569e-10,0.08530436262380896,0.0,0.08530436262380896,1.2233916051972207e-05
0.08530436262380896,7.097242389539569e-10,0.08530436262380896,0.0,0.08530436262380896,1.2233916051972207e-05
0.08530436262380897,7.097242389539569e-10,0.08530436262380897,0.0,0.08530436262380897,1.2233916051972207e-05
0.1147339893295956,1.144301885984191e-08,0.1147339893295956,0.0,0.1147339893295956,1.236170155804091e-05
0.11337322526174493,1.0062609493727814e-08,0.11337322526174493,0.0,0.11337322526174493,1.2355763700472446e-05
0.10941534063392944,6.923486997163343e-09,0.10941534063392944,0.0,0.10941534063392944,1.2338509202726323e-05
0.10941534063392944,6.923486997163343e-09,0.10941534063392944,0.0,0.10941534063392944,1.2338509202726323e-05
0.0978826147869201,2.328924468813702e-09,0.0978826147869201,0.0,0.0978826147869201,1.2288369269132338e-05
0.041950859688829376,1.1813105197769268e-11,0.041950859688829376,0.0,0.041950859688829376,1.2048074417079524e-05
0.041950859688829376,1.1813105197769268e-11,0.041950859688829376,0.0,0.041950859688829376,1.2048074417079524e-05
0.08595782263167719,7.549184977683624e-10,0.08595782263167719,0.0,0.08595782263167719,1.2236739030835434e-05
0.042692493216762134,1.2670452367224834e-11,0.042692493216762134,0.0,0.042692493216762134,1.2051229689590705e-05
0.042692493216762134,1.2670452367224834e-11,0.042692493216762134,0.0,0.042692493216762134,1.2051229689590705e-05
0.0638282720153248,9.3316760084008e-11,0.0638282720153248,0.0,0.0638282720153248,1.2141499832214342e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030778e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030778e-05
0.0638282720153248,9.3316760084008e-11,0.0638282720153248,0.0,0.0638282720153248,1.2141499832214342e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030778e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030778e-05
0.0638282720153248,9.3316760084008e-11,0.0638282720153248,0.0,0.0638282720153248,1.2141499832214342e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030778e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030778e-05
0.0638282720153248,9.3316760084008e-11,0.0638282720153248,0.0,0.0638282720153248,1.2141499832214342e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030778e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030778e-05
0.041950859688829376,1.1813105197769268e-11,0.041950859688829376,0.0,0.041950859688829376,1.2048074417079524e-05
0.041950859688829376,1.1813105197769268e-11,0.041950859688829376,0.0,0.041950859688829376,1.2048074417079524e-05
0.08595782263167719,7.549184977683624e-10,0.08595782263167719,0.0,0.08595782263167719,1.2236739030835434e-05
0.042692493216762134,1.2670452367224834e-11,0.042692493216762134,0.0,0.042692493216762134,1.2051229689590705e-05
0.042692493216762134,1.2670452367224834e-11,0.042692493216762134,0.0,0.042692493216762134,1.2051229689590705e-05
0.0638282720153248,9.3316760084008e-11,0.0638282720153248,0.0,0.0638282720153248,1.2141499832214342e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030776e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030776e-05
0.0638282720153248,9.3316760084008e-11,0.0638282720153248,0.0,0.0638282720153248,1.2141499832214342e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030776e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030776e-05
0.0638282720153248,9.3316760084008e-11,0.0638282720153248,0.0,0.0638282720153248,1.2141499832214342e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030776e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030776e-05
0.0638282720153248,9.3316760084008e-11,0.0638282720153248,0.0,0.0638282720153248,1.2141499832214342e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030776e-05
0.04231842740682302,1.2230516357299182e-11,0.04231842740682302,0.0,0.04231842740682302,1.2049638127030776e-05
0.06699089866560805,1.2581059453488753e-10,0.06699089866560805,0.0,0.06699089866560805,1.2155065331453871e-05
0.06732550095996362,1.2985103538915374e-10,0.06732550095996362,0.0,0.06732550095996362,1.2156501432111484e-05
0.06737357434008405,1.3044210288722798e-10,0.06737357434008405,0.0,0.06737357434008405,1.215670777521833e-05
0.06766346253773223,1.340637753105996e-10,0.06766346253773223,0.0,0.06766346253773223,1.2157952122925809e-05
0.06568510012604901,1.1120962302468845e-10,0.06568510012604901,0.0,0.06568510012604901,1.214946251521702e-05
0.06766346253773223,1.340637753105996e-10,0.06766346253773223,0.0,0.06766346253773223,1.2157952122925809e-05
0.06737357434008405,1.3044210288722798e-10,0.06737357434008405,0.0,0.06737357434008405,1.215670777521833e-05
0.06766346253773223,1.340637753105996e-10,0.06766346253773223,0.0,0.06766346253773223,1.2157952122925809e-05
0.06766346253773223,1.340637753105996e-10,0.06766346253773223,0.0,0.06766346253773223,1.2157952122925809e-05
0.06766346253773223,1.340637753105996e-10,0.06766346253773223,0.0,0.06766346253773223,1.2157952122925809e-05
0.06725831336757256,1.290294411855185e-10,0.06725831336757256,0.0,0.06725831336757256,1.2156213051839014e-05
0.06800483424308879,1.384577869149131e-10,0.06800483424308879,0.0,0.06800483424308879,1.2159417627366034e-05
0.0,2.2448469462432784e-13,0.0,0.0,0.0,1.187093341175784e-05
0.0,2.2448469462432784e-13,0.0,0.0,0.0,1.187093341175784e-05
0.0,2.2448469462432784e-13,0.0,0.0,0.0,1.187093341175784e-05
0.0,2.2448469462432784e-13,0.0,0.0,0.0,1.187093341175784e-05
0.0,2.2448469462432784e-13,0.0,0.0,0.0,1.187093341175784e-05
0.0,2.2448469462432784e-13,0.0,0.0,0.0,1.187093341175784e-05
0.0,2.2448469462432784e-13,0.0,0.0,0.0,1.187093341175784e-05
0.0,2.2448469462432784e-13,0.0,0.0,0.0,1.187093341175784e-05
0.0,2.2448469462432784e-13,0.0,0.0,0.0,1.187093341175784e-05
0.0,2.2448469462432784e-13,0.0,0.0,0.0,1.187093341175784e-05
0.0,2.2448469462432784e-13,0.0,0.0,0.0,1.187093341175784e-05
0.07771162706255422,3.4639508592658786e-10,0.07771162706255422,0.0,0.07771162706255422,1.2201162773479544e-05
0.05641424867017524,4.632058286842454e-11,0.05641424867017524,0.0,0.05641424867017524,1.2109758073172715e-05
0.07084126842377245,1.8100550689545027e-10,0.07084126842377245,0.0,0.07084126842377245,1.2171601237359348e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.0683064378198224,1.4245959414612777e-10,0.0683064378198224,0.0,0.0683064378198224,1.216071255470971e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.09039813823664711,1.1483629814128131e-09,0.09039813823664711,0.0,0.09039813823664711,1.2255938668702637e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.07178142833608603,1.9781766000896324e-10,0.07178142833608603,0.0,0.07178142833608603,1.2175642290337204e-05
0.04588129138026838,1.7124719206562135e-11,0.04588129138026838,0.0,0.04588129138026838,1.2064805817436034e-05
0.06227671663161613,8.059382940082882e-11,0.06227671663161613,0.0,0.06227671663161613,1.2134850260369474e-05
0.027748388756537824,3.0878712331847e-12,0.027748388756537824,0.0,0.027748388756537824,1.1987809285086423e-05
0.07178142833608603,1.9781766000896324e-10,0.07178142833608603,0.0,0.07178142833608603,1.2175642290337204e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.06397081543203147,9.458188877599752e-11,0.06397081543203147,0.0,0.06397081543203147,1.2142110919779192e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.06690161133536578,1.2475383269362822e-10,0.06690161133536578,0.0,0.06690161133536578,1.2154682142215288e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04923746815872345,2.3513759784006974e-11,0.04923746815872345,0.0,0.04923746815872345,1.2079111069802685e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04750016998468146,1.995462103787573e-11,0.04750016998468146,0.0,0.04750016998468146,1.2071703953560634e-05
0.04588129138026838,1.7124719206562135e-11,0.04588129138026838,0.0,0.04588129138026838,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.07178142833608603,1.9781766000896324e-10,0.07178142833608603,0.0,0.07178142833608603,1.2175642290337204e-05
0.04588129138026838,1.7124719206562135e-11,0.04588129138026838,0.0,0.04588129138026838,1.2064805817436034e-05
0.07075301221480755,1.795026132425609e-10,0.07075301221480755,0.0,0.07075301221480755,1.2171221957979471e-05
0.05108367285902054,2.799425615234898e-11,0.05108367285902054,0.0,0.05108367285902054,1.2086987499456202e-05
0.09403785412647735,1.6196119142389532e-09,0.09403785412647735,0.0,0.09403785412647735,1.2271699029900787e-05
0.0927475093076192,1.4337391966809597e-09,0.0927475093076192,0.0,0.0927475093076192,1.2266109380544296e-05
0.09958829191900863,2.7361294163781794e-09,0.09958829191900863,0.0,0.09958829191900863,1.2295772049705913e-05
0.13691847580046962,9.305398149132448e-08,0.13691847580046962,0.0,0.13691847580046962,1.2458909702078373e-05
0.1257643965739448,3.244148711868957e-08,0.1257643965739448,0.0,0.1257643965739448,1.2409939502768803e-05
0.1170926120487083,1.4299181164860679e-08,0.1170926120487083,0.0,0.1170926120487083,1.2372000452215374e-05
0.14067945520051087,1.327522799168775e-07,0.14067945520051087,0.0,0.14067945520051087,1.2475465205641002e-05
0.13243379594146729,6.091659889811054e-08,0.13243379594146729,0.0,0.13243379594146729,1.2439197247637315e-05
0.12504162723256085,3.0300282154181944e-08,0.12504162723256085,0.0,0.12504162723256085,1.2406772948119783e-05
0.1317697901185583,5.721271275575593e-08,0.1317697901185583,0.0,0.1317697901185583,1.2436281255500746e-05
0.11976051708740906,1.8398020019745476e-08,0.11976051708740906,0.0,0.11976051708740906,1.2383660165587726e-05
0.07610669179771913,2.976622568192002e-10,0.07610669179771913,0.0,0.07610669179771913,1.2194250694204842e-05
0.07480778273823852,2.63288317085007e-10,0.07480778273823852,0.0,0.07480778273823852,1.2188659465001747e-05
0.0927475093076192,1.4337391966809597e-09,0.0927475093076192,0.0,0.0927475093076192,1.2266109380544296e-05
0.0494757692157359,2.404912015057967e-11,0.0494757692157359,0.0,0.0494757692157359,1.2080127440718481e-05
0.09711336860890388,2.1656808254771366e-09,0.09711336860890388,0.0,0.09711336860890388,1.2285032135188836e-05
0.1305350292290533,5.091341833760515e-08,0.1305350292290533,0.0,0.1305350292290533,1.2430860600729663e-05
0.12082759621035252,2.0349402106406927e-08,0.12082759621035252,0.0,0.12082759621035252,1.2388326764540894e-05
0.1088618455349362,6.570763765584524e-09,0.1088618455349362,0.0,0.1088618455349362,1.2336098148112838e-05
0.10659968738331176,5.306437912710796e-09,0.10659968738331176,0.0,0.10659968738331176,1.2326248961505473e-05
0.11226525627468534,9.062591537314768e-09,0.11226525627468534,0.0,0.11226525627468534,1.2350931051312313e-05
0.1138163123424042,1.049276098748543e-08,0.1138163123424042,0.0,0.1138163123424042,1.235769685098095e-05
0.13112227233354498,5.381779637991757e-08,0.13112227233354498,0.0,0.13112227233354498,1.243343832916218e-05
0.039748875483314114,9.594451388464799e-12,0.039748875483314114,0.0,0.039748875483314114,1.203871096397577e-05
0.10918890230369918,6.776953017530154e-09,0.10918890230369918,0.0,0.10918890230369918,1.2337522768149699e-05
0.08163334716841911,5.017341796029112e-10,0.08163334716841911,0.0,0.08163334716841911,1.2218069189234097e-05
0.054251094866275947,3.775923968827475e-11,0.054251094866275947,0.0,0.054251094866275947,1.2100512580853462e-05
0.09814577874635899,2.3875507089921244e-09,0.09814577874635899,0.0,0.09814577874635899,1.2289511131755345e-05
0.08163334716841911,5.017341796029112e-10,0.08163334716841911,0.0,0.08163334716841911,1.2218069189234097e-05
0.08163334716841912,5.017341796029129e-10,0.08163334716841912,0.0,0.08163334716841912,1.2218069189234097e-05
0.07178142833608603,1.9781766000896324e-10,0.07178142833608603,0.0,0.07178142833608603,1.2175642290337204e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.07178142833608603,1.9781766000896324e-10,0.07178142833608603,0.0,0.07178142833608603,1.2175642290337204e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.04588129138026836,1.7124719206562135e-11,0.04588129138026836,0.0,0.04588129138026836,1.2064805817436034e-05
0.01772847186121037,1.1982787562124543e-12,0.01772847186121037,0.0,0.01772847186121037,1.1945473369602043e-05
0.01772847186121037,1.1982787562124543e-12,0.01772847186121037,0.0,0.01772847186121037,1.1945473369602043e-05
0.01772847186121037,1.1982787562124543e-12,0.01772847186121037,0.0,0.01772847186121037,1.1945473369602043e-05
0.01772847186121037,1.1982787562124543e-12,0.01772847186121037,0.0,0.01772847186121037,1.1945473369602043e-05
0.01772847186121037,1.1982787562124543e-12,0.01772847186121037,0.0,0.01772847186121037,1.1945473369602043e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.043807152137598226,1.4077476492677095e-11,0.043807152137598226,0.0,0.043807152137598226,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
0.04380715213759822,1.4077476492677095e-11,0.04380715213759822,0.0,0.04380715213759822,1.2055973549319083e-05
