time_h;glc;frc;mic
0.0;8.1417;0.0;0.1518
0.016064332060770917;8.12178221955236;0.0;0.15346569896292758
0.1767076526684801;7.9101871378718736;0.0;0.17116112988919435
0.383848057618985;7.600969675211013;0.0;0.19702059792717638
0.586645643509172;7.253065603801728;0.0;0.22611537846600843
0.7830400437593601;6.867309250801931;0.0;0.2583756977733546
0.9731241972551984;6.441691353103073;0.0;0.2939695879994316
1.15703431149642;5.974279249895016;0.0;0.33305867514044907
1.3348531298931956;5.463485159045091;0.0;0.3757757434219735
1.5065998424611624;4.908239729568745;0.0;0.4222102213237825
1.6722148980091152;4.308239366573701;0.0;0.47238749810541447
1.831517771494196;3.66438960625344;0.0;0.5262318449123247
1.9840670114068877;2.9798895187004977;0.0;0.583475727530574
2.1286020277819997;2.2640128979502876;0.0;0.6433435902124827
2.2335714327770337;1.69993541284615;0.0;0.6905166818337473
2.3091838878357773;1.2696649252851624;0.0;0.7264996623065336
2.363581948548746;0.9478197982879335;0.0;0.753415166053142
2.402914671471156;0.7091828792554349;0.0;0.773372071873728
2.431734987408283;0.5317651812628058;0.0;0.7882092911275599
2.4530989691963168;0.39946514805777567;0.0;0.799273376741126
2.469130365308761;0.3003519709593973;0.0;0.8075620872598116
2.481299174252949;0.22579394058885288;0.0;0.8137972816978973
2.490643409834299;0.16949646335688262;0.0;0.8185053690115037
2.4979039021655334;0.1268632274910651;0.0;0.8220707329813809
2.503616217192516;0.09451905708416143;0.0;0.8247756353295698
2.508170572567501;0.06997910312201157;0.0;0.826827880858257
2.5118516301044864;0.05141376307015531;0.0;0.8283804769294943
2.514864974113578;0.037475730279976284;0.0;0.8295460971061442
2.5173578144712403;0.02715261304096632;0.0;0.8304094064354343
2.519441451553054;0.019628579990931268;0.0;0.8310386318695343
2.5212116792725348;0.01420081762180564;0.0;0.8314925488194193
2.5227539161048314;0.010286616407636498;0.0;0.8318198885508854
2.5241387195483314;0.00744704498248975;0.0;0.8320573583427862
2.5255235229918314;0.0052280278179034625;0.0;0.8322429319612668
2.5268055330496284;0.003675399651006008;0.0;0.8323727763048276
2.528022592542186;0.0025813904891460304;0.0;0.8324642669170037
2.5292131084722795;0.0018010246497087658;0.0;0.8325295279320486
2.5304052544158684;0.0012421870362809093;0.0;0.8325762628197826
2.5316216522790618;0.0008431292294505659;0.0;0.8326096355229677
2.5328821384402693;0.0005606422522034175;0.0;0.832633259554083
2.534205561665922;0.00036349039563476025;0.0;0.8326497471162332
2.5356111470330527;0.00022856884793721167;0.0;0.8326610304358113
2.5371197331479323;0.00013854831924354135;0.0;0.8326685587395639
2.538755104463102;8.03654717430142e-05;0.0;0.8326734244980252
2.5405456335736734;4.420897150374786e-05;0.0;0.8326764482207291
2.542526505700372;2.280195344357673e-05;0.0;0.8326782384627631
2.5447429366217227;1.086458324754982e-05;0.0;0.8326792367700397
2.5472550730081003;4.688385410109655e-06;0.0;0.8326797532777078
2.5501458116741285;1.7831233335534706e-06;0.0;0.8326799962411264
2.55353388831784;5.753459156094455e-07;0.0;0.832680097246035
2.5575969500980094;1.4947356046506775e-07;0.0;0.8326801328612051
2.5626144554221564;2.971628334545955e-08;0.0;0.8326801428763558
2.5690500288847797;5.267360602481677e-09;0.0;0.8326801449209885
2.577685388076811;2.4319750866392474e-09;0.0;0.8326801451581083
2.5893929487344307;7.040835203576044e-09;0.0;0.8326801447726752
2.59967254767247;9.000306904126637e-09;0.0;0.832680144608807
2.6099521466105093;1.1505174007027232e-08;0.0;0.8326801443993281
2.6201719379764086;1.4186697130799403e-08;0.0;0.8326801441750757
2.6299118340158203;1.3043363485007978e-08;0.0;0.8326801442706913
2.639329125614747;9.810690978486511e-09;0.0;0.8326801445410356
2.648959938589572;8.429925867269608e-09;0.0;0.8326801446565072
2.6591173806551156;1.0009939928693735e-08;0.0;0.8326801445243726
2.6694933604923197;1.3557169455736553e-08;0.0;0.8326801442277222
2.679481845948582;1.4524841367744097e-08;0.0;0.832680144146797
2.6889444548108004;1.1238841900388938e-08;0.0;0.832680144421601
2.698362783785576;8.458860389430304e-09;0.0;0.8326801446540874
2.7082845512750886;8.699542296952192e-09;0.0;0.8326801446339595
2.718695263887717;1.2029282309673213e-08;0.0;0.8326801443554975
2.728962010591805;1.5258831749236194e-08;0.0;0.8326801440854144
